City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Cox`s Bazar;10;1501003001;;Moddom Bahar Cahra;Lojir Companir Vara Bari;11;50;10;2;1;4;1;1;1;3;4;3;4;2;1;2;1;1;1;32
Cox`s Bazar;10;1501003002;;Moddom Bahar Cahra;Abutaher Comosonarer Barir Pashe;20;90;40;2;4;4;1;1;1;2;4;3;4;2;4;2;4;4;4;46
Cox`s Bazar;10;1501003003;;Moddom Bahar Cahra;Aladu Sowdagarer Ase Pase;20;90;80;2;1;4;1;1;1;3;4;3;4;2;4;2;4;4;4;44
Cox`s Bazar;10;1501003004;;Moddom Bahar Cahra;Thanda Miya Bari;30;135;100;2;1;4;1;1;1;1;4;3;4;2;4;1;4;4;4;41
Cox`s Bazar;10;1501003005;;Moddom Bahar Cahra;Forid Ahamed Ar Barir Ase Pase;10;44;100;2;1;4;1;1;1;1;4;3;4;2;4;1;4;4;4;41
Cox`s Bazar;10;1501003006;;Moddom Bahar Cahra;Kobir Bari;17;77;80;2;1;4;1;1;1;1;4;3;4;2;4;2;4;4;4;42
Cox`s Bazar;10;1501004001;;North Bahar Chara;Babul Companir Shmane;23;103;100;2;1;4;1;1;1;1;4;3;4;2;4;2;4;4;4;42
Cox`s Bazar;10;1501005001;;Kachari Pahar/Nondon Kanon Colony;Modhu Colony;8;42;45;2;1;3;3;3;1;1;4;3;3;3;4;1;4;4;4;44
Cox`s Bazar;10;1501005002;;Kachari Pahar/Nondon Kanon Colony;Asbber Bari Pase;7;30;35;1;3;4;2;1;2;1;4;3;3;2;4;1;4;4;4;43
Cox`s Bazar;10;1501005003;;Kachari Pahar/Nondon Kanon Colony;Nala Para;7;34;40;1;2;4;2;1;1;1;4;3;3;2;4;1;4;4;4;41
Cox`s Bazar;10;1501006001;;IBB Paschim+Bongo Pahar+Hasan Colony;Bogo Para;12;60;70;3;3;3;2;2;2;1;4;3;3;3;4;2;4;4;4;47
Cox`s Bazar;11;1501101001;;Greater Jaotola;Altab Miyar Colony;6;25;20;2;1;4;3;1;1;2;4;3;3;3;1;1;1;1;1;32
Cox`s Bazar;11;1501101002;;Greater Jaotola;Sibu Paler Bari;11;49;25;2;2;4;2;1;1;1;4;3;4;2;2;1;1;1;1;32
Cox`s Bazar;11;1501101003;;Greater Jaotola;Arti Boruya O Shemol Mitru o Shopon Mitu;35;135;30;2;2;4;2;1;2;2;4;3;4;2;2;2;2;2;1;37
Cox`s Bazar;11;1501101004;;Greater Jaotola;Sujit Pana Ar Bari;29;195;30;2;1;2;2;1;2;2;4;3;4;2;2;2;2;2;1;34
Cox`s Bazar;11;1501101005;;Greater Jaotola;Jafor Alom Prokas Colony;9;41;40;2;1;4;2;1;1;1;4;1;4;2;2;2;2;2;1;32
Cox`s Bazar;11;1501101006;;Greater Jaotola;Soyot Amin Ar Bari;10;50;10;2;1;4;2;1;2;2;4;2;4;4;2;2;2;2;1;37
Cox`s Bazar;11;1501101007;;Greater Jaotola;Antas Member Ar Bari;30;135;43;3;2;4;2;1;2;1;4;3;4;2;2;1;2;1;1;35
Cox`s Bazar;11;1501101008;;Greater Jaotola;Abul Kasheam Ar Bari;10;45;43;2;1;4;2;1;1;2;4;2;4;2;1;1;2;2;1;32
Cox`s Bazar;11;1501101009;;Greater Jaotola;Sattar Ghor (Masjeed Goli) Colony;15;70;25;2;1;4;2;1;1;1;4;1;4;2;2;1;2;2;1;31
Cox`s Bazar;11;1501101010;;Greater Jaotola;Hindu Para;50;225;60;2;1;2;1;1;1;1;4;3;4;2;1;1;1;2;1;28
Cox`s Bazar;11;1501102001;;East Baharchara Kabita Chattar Road;Md. Hossain Ripon;20;90;20;2;1;4;1;1;1;1;4;2;4;2;1;1;3;2;1;31
Cox`s Bazar;11;1501102002;;East Baharchara Kabita Chattar Road;Poschim Bagorchor (Kobita Chottor Road);350;1575;30;1;1;3;1;1;1;2;4;3;2;2;1;1;3;2;1;29
Cox`s Bazar;11;1501102003;;East Baharchara Kabita Chattar Road;Khaler Purbo Pashe;50;220;30;1;1;3;1;1;1;1;2;3;3;1;1;1;3;2;1;26
Cox`s Bazar;11;1501103001;;East Baharchara Model Road;Mohila Madrasa Pinkider Bari;11;60;12;1;1;3;1;1;1;1;4;3;3;2;1;1;1;2;1;27
Cox`s Bazar;11;1501103002;;East Baharchara Model Road;Balika Madrasa Road Bagan;15;70;8;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;20
Cox`s Bazar;11;1501103003;;East Baharchara Model Road;Prachim Bahar Chara Sabaiel Road;100;450;50;2;3;4;3;1;2;3;4;3;3;2;4;2;4;4;4;48
Cox`s Bazar;11;1501103004;;East Baharchara Model Road;Baharchora Bazar Hindu Para;15;70;50;2;1;4;2;1;1;2;4;3;3;2;4;2;4;4;4;43
Cox`s Bazar;11;1501103005;;East Baharchara Model Road;Bahar Chora Sonlogno Bira Magar;8;35;50;3;1;4;2;1;1;2;4;3;3;3;1;1;1;2;1;33
Cox`s Bazar;11;1501104001;;South Baharchara;Mondo Bahar Chori Purbo Dek;15;75;70;2;1;4;2;1;2;2;4;3;3;2;4;2;4;4;4;44
Cox`s Bazar;11;1501104002;;South Baharchara;Modhom Bahar Chori Councilor Road;50;230;70;2;3;4;3;2;2;2;4;3;3;2;4;2;4;4;4;48
Cox`s Bazar;11;1501104003;;South Baharchara;Ahammad Sorok Modhom Bahar;60;280;70;2;3;4;2;1;2;2;4;3;3;2;4;2;4;4;4;46
Cox`s Bazar;11;1501104004;;South Baharchara;Dokhin Bahar Chora LGED Voboner Sonlogno;50;230;70;3;3;4;2;1;2;2;4;3;3;2;4;2;4;4;4;47
Cox`s Bazar;11;1501105001;;South Kabarsthan Para;Koboresthan Para;350;1375;50;1;1;4;1;1;1;1;4;3;2;2;1;1;3;2;1;29
Cox`s bazar;12;1501203001;;Soikot Para;Adorsho para ( Poromanu Shokti Commisionar Pichona);45;230;45;2;3;4;2;4;3;2;4;4;4;3;4;2;3;4;4;52
Cox`s bazar;12;1501203002;;Soikot Para;Roshid r Bari;5;22;30;4;4;4;4;4;4;4;4;4;4;3;4;2;4;4;4;61
Cox`s bazar;12;1501204001;;Chor Para;Shigal para;180;720;25;1;1;2;1;2;2;1;1;3;2;2;1;1;3;1;1;25
Cox`s bazar;12;1501205001;;Adorsho Gram;Uttor Adorsho Gram Shaddamr Bari;19;95;28;2;1;4;3;2;2;2;4;4;2;3;3;3;3;3;3;44
Cox`s bazar;12;1501205002;;Adorsho Gram;Uttor Adorsho Gram Nasir R Bari;32;176;28;3;1;4;2;3;3;2;4;4;4;4;3;2;4;3;3;49
Cox`s bazar;12;1501205003;;Adorsho Gram;Uttor Adorsho Gram korim R Bari;16;80;28;2;1;4;2;3;2;3;4;4;4;4;4;2;2;4;4;49
Cox`s bazar;12;1501205004;;Adorsho Gram;Uttor Adorsho Gram Ayesha R Bari;32;130;28;2;1;4;1;4;2;1;4;3;4;2;4;2;3;4;4;45
Cox`s bazar;12;1501205005;;Adorsho Gram;Uttor Adorsho Gram Dolal R Bari;18;100;28;2;1;2;1;3;2;1;4;3;3;4;4;1;4;2;4;41
Cox`s bazar;12;1501205006;;Adorsho Gram;Uttor Adorsho Gram Taslimar  Bari;20;100;28;2;1;4;1;2;4;1;4;4;4;4;4;1;1;4;4;45
Cox`s bazar;12;1501205007;;Adorsho Gram;Uttor Adorsho Gram Morshidar Bari;95;475;28;2;1;4;1;3;3;2;4;4;2;3;2;2;3;3;3;42
