Poor Settlement Name;Poor Settlement-ID (DB);Poor Settlement Name (DB);Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Morshed Alom Bari;;;;;;;;1;
Masud Hosen Chowdoru Ar Bari;;;;;;;;1;
Md. Repon Ar Bari;;;;;;;;1;
Morshed Hossain Chowdory Ar Bari;;;;;;;;1;
Md. Ajad Saheber Bari;;;;;;;;1;
Forhad saheber Bari;;;;;;;;1;
Md. Sumon Bari;;;;;;;;1;
Md. Repon Ar Bari;;;;;;;;1;
Rahman O ajom Colony;;;;;;;;1;
Mahbub O Rahman Colony;;;;;;;;1;
Bagan Bari;;;;;;;;1;
Mokhles O Monu O Ajom;;;;;;;;1;
Osman Saheb;;;;;;;;1;
Usuf Khan;;;;;;;;1;
Jobur Colony;;;;;;;;1;
Usuf Colony;;;;;;;;1;
Salam Colony;;;;;;;;1;
Amjadf Colony;;;;;;;;1;
Onil Babur Colony;;;;;;;;1;
Roshid DriverAr Colony;;;;;;;;1;
Mukti Jodda Usuf;;;;;;;;1;
Rubel Colony;;;;;;;;1;
Rubi Colony Nalar Par;;;;;;;;1;
Mostofa O Mintu Colony;;;;;;;;1;
Deloyar O Kashem Colony;;;;;;;;1;
Khalek O Fatemar Colony;;;;;;;;1;
Nurul Hok Colony;;;;;;;;1;
Sadek O Nadim Colony;;;;;;;;1;
Seraj O Anoyar Colony;;;;;;;;1;
Mokbul O Vbabu Colony;;;;;;;;1;
Absar O Taher Colony;;;;;;;;1;
Monoyar o Nevi Fored;;;;;;;;1;
Dulal Babur Colony;;;;;;;;1;
Motin Colony;;;;;;;;1;
Nur Begum;;;;;;;;1;
Ruje O Anoyara O Nuru Colony;;;;;;;;1;
Shekh Muhammad O Samsu Membar;;;;;;;;1;
Malek O Osman Colony;;;;;;;;1;
Mukta Master Colony;;;;;;;;1;
Mukta Master Colony;;;;;;;;1;
Nasir Colony;;;;;;;;1;
Tofajjal Colony;;;;;;;;1;
Babul O Joren Ma;;;;;;;;1;
Malek O Mahammud Alir Colony;;;;;;;;1;
Selim Saheb;;;;;;;;1;
Kobir O Usuf Driver Ar Colony;;;;;;;;1;
Rofik O Fored Colony;;;;;;;;1;
Joher Driver Ar Bari;;;;;;;;1;
Sonkor Babu O Kot Kasem Colony;;;;;;;;1;
Semar Ma O Naser Colony;;;;;;;;1;
Bura Miya O Babul Colony;;;;;;;;1;
Absar O Kata Kasem Ar Bari;;;;;;;;1;
Osman O Sodar Mahbub Alom Bari;;;;;;;;1;
Mahbub Saheb Ar Colony;;;;;;;;1;
Monir Chowdory O Badon Colony;;;;;;;;1;
Prohfesor O Kashem Munse;;;;;;;;1;
Jahanger Maorel Hasem;;;;;;;;1;
Gras Kamal O Najur Ma;;;;;;;;1;
Alom Molla O Saroyar;;;;;;;;1;
Mahbub Saheb Colony;;;;;;;;1;
Motin Jomedar;;;;;;;;1;
Somena Munse;;;;;;;;1;
Sorkar Chachar Bari;;;;;;;;1;
Advoket Salamer Bari;;;;;;;;1;
Khodeja Begum Ar Bari;;;;;;;;1;
Sekh Saheber Bari;;;;;;;;1;
Abdul Ohab Amojumdarer Bari;;;;;;;;1;
Amin Hosener Bari;;;;;;;;1;
Eyakub Alir Bari;;;;;;;;1;
Eyakub Alir Bari;;;;;;;;1;
Kashemer Bari;;;;;;;;1;
Sohenur Bari;;;;;;;;1;
Sajemar Bari;;;;;;;;1;
Bobaraba Bari;;;;;;;;1;
Babuler Bari;;;;;;;;1;
Des Babul;;;;;;;;1;
Makaoyaber Bari;;;;;;;;1;
Sekandarer Bari;;;;;;;;1;
Sarafater Bari;;;;;;;;1;
Rahmaner Bari;;;;;;;;1;
Jamirer Bari;;;;;;;;1;
9 No. Bari Sonlogno Bosoty;;;;;;;;1;
Badsha Miya;;;;;;;;1;
Kajol;;;;;;;;1;
jahangir o commader colony;;;;;;;;1;
Salam o rahela ajijul korim;;;;;;;;1;
Boshor morsheda nitai babu;;;;;;;;1;
Morshed alom joinal rofiq mofij;;;;;;;;1;
Ansar ullah biplop minu mofij;;;;;;;;1;
alauddin monji rofiq miya;;;;;;;;1;
Rafiq monju shahidul islam;;;;;;;;1;
uttor pash;;;;;;;;1;
Nur alom bali abdul aziz;;;;;;;;1;
Yakub hannan abdur rashid;;;;;;;;1;
Abdullah saleha abdullah;;;;;;;;1;
saddam guruj amanulladh;;;;;;;;1;
rastar bame dane shesh shukur;;;;;;;;1;
Abdul hossain  forid bame dane ali;;;;;;;;1;
Abdul hossain ukil colony;;;;;;;;1;
Ali ahmed member bari forid colony;;;;;;;;1;
Nurul huda maruf colony;;;;;;;;1;
Manik colony ranjpur colony;;;;;;;;1;
Pora colony 12no road;;;;;;;;1;
Mohammad alir colony;;;;;;;;1;
Monoara colony;;;;;;;;1;
Kobi gate saber colony;;;;;;;;1;
Akbor colony;;;;;;;;1;
joinal;;;;;;;;1;
Kolabagan bosti;;;;;;;;1;
Soudagarer colony;;;;;;;;1;
Soudagarer colony;;;;;;;;1;
hindu para;;;;;;;;1;
Railway colony;;;;;;;;1;
Christan koborsthan colony;;;;;;;;1;
Haruner colony;;;;;;;;1;
Abduler colony;;;;;;;;1;
Ahmader bari;;;;;;;;1;
chowdhuri bil;;;;;;;;1;
Ismail colony6;;;;;;;;1;
Azim colony;;;;;;;;1;
Sher ahmad colony;;;;;;;;1;
Bobayear colony;;;;;;;;1;
Dofadar bari;;;;;;;;1;
Rafiq colony;;;;;;;;1;
Chunnu mitar colony;;;;;;;;1;
md alir colony;;;;;;;;1;
Lucky colony;;;;;;;;1;
Mintu colony;;;;;;;;1;
Kala miyar colony;;;;;;;;1;
Shoudagar colony;;;;;;;;1;
Shoudagar colony;;;;;;;;1;
Bokul colony;;;;;;;;1;
Abdur gonir colony;;;;;;;;1;
Robir colony;;;;;;;;1;
Humayuner colony;;;;;;;;1;
Sokinar colony;;;;;;;;1;
Janne alom colony;;;;;;;;1;
Malikker graper colony;;;;;;;;1;
Abbas colony;;;;;;;;1;
Hutka o mala para;;;;;;;;1;
Chumchu colony;;;;;;;;1;
Tamanna baper colony;;;;;;;;1;
Roistab colony colony;;;;;;;;1;
Anowar pana colony;;;;;;;;1;
Borishilla colony;;;;;;;;1;
Nanu Rajar Bari;;;;;;;;1;
Toibeya Para;;;;;;;;1;
Najim Colony;;;;;;;;1;
Dr. Hamid Ar Bari;;;;;;;;1;
Dr. Yasin Ar Bari;;;;;;;;1;
Shil Para;;;;;;;;1;
Shinty Colony;;;;;;;;1;
Akbor Sarak Bari;;;;;;;;1;
Hothat Colony;;;;;;;;1;
Sah Amam Aklome;;;;;;;;1;
Cha- Bagan;;;;;;;;1;
Cekom Chora (Marma Para);;;;;;;;1;
Bethuya;;;;;;;;1;
Hamja Colony;;;;;;;;1;
Bera Colony;;;;;;;;1;
3 No. Bahar;;;;;;;;1;
Boroi Tola 3 No. Bahar;;;;;;;;1;
Sekandar Colony;;;;;;;;1;
Thanda Chore;;;;;;;;1;
Khella Para;;;;;;;;1;
Foteya Bad Nath Para ;;;;;;;;1;
( Kaminy Mahajon O Chowdory Bari);;;;;;;;1;
Foteya Bad Durga Bari;;;;;;;;1;
Vusa Gajir Bari;;;;;;;;1;
Sumon Colony + Adorsho Para;;;;;;;;1;
Am Tola;;;;;;;;1;
Uttor Shondep Colony;;;;;;;;1;
Modho Mondep;;;;;;;;1;
Dokhin Sondep Colony;;;;;;;;1;
Puler Gora Hateya Colony;;;;;;;;1;
Fokir Khel;;;;;;;;1;
Adorsho Para;;;;;;;;1;
Sondep Colony, Driver Colony;;;;;;;;1;
Jafor Comisonar Ar Bari;;;;;;;;1;
Sukkur Member Ar Bari;;;;;;;;1;
Foteya Bad, Poschim Para;;;;;;;;1;
Poschim Chayar Kul, Dokhin Para;;;;;;;;1;
Modho Foteya Bad, Mali Para;;;;;;;;1;
Modho Foteya Bad, Hare Para;;;;;;;;1;
Modho Foteya Bad, Haji Para;;;;;;;;1;
Modho Foteya Bad, Gupto Bari;;;;;;;;1;
Modho Foteya Bad, Somshe Company Ar Bari;;;;;;;;1;
Uttor Foteya Bad, Saha Para;;;;;;;;1;
Uttor Foteya Bad, Uttor Para;;;;;;;;1;
Uttor Foteya Bad, sodhur Para;;;;;;;;1;
Poschim Chorar Kul, Uttor Para;;;;;;;;1;
Bramon Para;;;;;;;;1;
Mahamuda Bad, Modho Para;;;;;;;;1;
Mahamuda Bad, Uttor Para;;;;;;;;1;
Mahamuda Bad, Poschim Para;;;;;;;;1;
Balek Sohor Majar;;;;;;;;1;
Yasim Sahar Majar;;;;;;;;1;
Poshu Sala;;;;;;;;1;
Ledu Jomedarer Bari;;;;;;;;1;
Malek Jomedarer Bari;;;;;;;;1;
Kalo Jomidarer Bari;;;;;;;;1;
Bale Sowdagarer Bari;;;;;;;;1;
Salam Vela;;;;;;;;1;
Jahangir Sowdagarer Bari;;;;;;;;1;
Saber Vela;;;;;;;;1;
Dofadar bari;;;;;;;;1;
Alauddain Saheber Basha;;;;;;;;1;
Amin Kobir Bari;;;;;;;;1;
Sohor Ali;;;;;;;;1;
Soban Jomedar;;;;;;;;1;
Aiyub Khan Bari;;;;;;;;1;
Motaleb Saheber Basha;;;;;;;;1;
Mukti Jodda Usuf;;;;;;;;1;
Sanda Abashik (Poschim Matha);;;;;;;;1;
Sanda Abashik;;;;;;;;1;
Abdul Hamid Colony;;;;;;;;1;
I.C.I Banglo Bari;;;;;;;;1;
Gofur Sowdagar;;;;;;;;1;
Monu Khalifar Bari;;;;;;;;1;
Ukiler Colony;;;;;;;;1;
Bodu Sowdagor Ar Bari;;;;;;;;1;
Rofik Sowdagarer Bari;;;;;;;;1;
Gafar Chowdory Ar Bari;;;;;;;;1;
Sogir Saheber Bari;;;;;;;;1;
Raja Miya Colony;;;;;;;;1;
Md. Nobir Bari;;;;;;;;1;
Ayakub Ar Bari;;;;;;;;1;
Abdul Hok sordarer Bari;;;;;;;;1;
Abu Siddike Ar Bari;;;;;;;;1;
Faruk Saheber Bari;;;;;;;;1;
Abu Bakkarer Bari;;;;;;;;1;
Echa Sordarer Bari;;;;;;;;1;
Monsur Ahameder Bari;;;;;;;;1;
Mofejer Bari;;;;;;;;1;
Ajgor Alir Bari;;;;;;;;1;
Najer saheber Bari;;;;;;;;1;
Babul Hok Sowdagarer Bari;;;;;;;;1;
Abdul Rof Ar Bari;;;;;;;;1;
Kamal Sowdagorer Bari;;;;;;;;1;
Abdur Rahmaner Ar Bari;;;;;;;;1;
Mannan Sowdagarer Bari;;;;;;;;1;
Sultan Colony;;;;;;;;1;
Sekandar Miyar Bari;;;;;;;;1;
Ayakub Alir Bari;;;;;;;;1;
Barek Miyar Colony;;;;;;;;1;
Mechi Colony;;;;;;;;1;
Denar Vaiyer Bari;;;;;;;;1;
Sholo Quarter;;;;;;;;1;
Ayakub Miyar Colony;;;;;;;;1;
Shree Shree Chottoshori Mandir;;;;;;;;1;
Fatema Manjel;;;;;;;;1;
Nurul Kobir 1262;;;;;;;;1;
Babul Pande;;;;;;;;1;
Monu Crishtan;;;;;;;;1;
Senoyara Majar Goli;;;;;;;;1;
Modubon Goli;;;;;;;;1;
Sattar Laine;;;;;;;;1;
Nuru Hafejer Bari;;;;;;;;1;
Abur Goli;;;;;;;;1;
Kajoler Dokan Goli;;;;;;;;1;
Babuler Bari;;;;;;;;1;
Boiragy Pahar-1;;;;;;;;1;
Boiragy Pahar-2;;;;;;;;1;
Moina Dege;;;;;;;;1;
ChotroLar Abasoner Pashe;;;;;;;;1;
Nuru Uddain Ar Bari;;;;;;;;1;
Majar Bari;;;;;;;;1;
Romej Colony;;;;;;;;1;
Awamer Rofik Bari;;;;;;;;1;
Faju Miyar Colony;;;;;;;;1;
Pura Veta;;;;;;;;1;
Monu Sattar Bari;;;;;;;;1;
Profesor Bari;;;;;;;;1;
Po. Md. Colony;;;;;;;;1;
Kobir O Jorina House;;;;;;;;1;
Jumur Cemena Goli;;;;;;;;1;
Kajir Dewry - 1 Goli;;;;;;;;1;
Anondo Asra Alaka;;;;;;;;1;
Profesor Colony;;;;;;;;1;
Suborna Abasek ( Kaji Manjel);;;;;;;;1;
Amir Atem Ar Basha;;;;;;;;1;
Khondokar Bari;;;;;;;;1;
Volaganj;;;;;;;;1;
Lathpur;;;;;;;;1;
Horepur Yasek Thakur Bari;;;;;;;;1;
Sorkar Bari;;;;;;;;1;
Abul Ahamed Sorkar Bari;;;;;;;;1;
Lederam Dhoper Bari;;;;;;;;1;
Air Ali Von Bari;;;;;;;;1;
Dokto Pur Moyab Miyar Bari;;;;;;;;1;
Joher Stor;;;;;;;;1;
Nuru Aden Bari;;;;;;;;1;
Nejam Ahamed;;;;;;;;1;
Sohed Nagar;;;;;;;;1;
Sohed Nagar;;;;;;;;1;
Baku Nagar Sukkur Sowdagor Ar Bari;;;;;;;;1;
Pathan Pur, Badsha Driver Ar Bari;;;;;;;;1;
Haji Ali Ahamed Sowdagor Bari;;;;;;;;1;
Abdul Salam Membarer Bari;;;;;;;;1;
Advoket Abdul Mabuder Bari;;;;;;;;1;
Jafor Ahamed Keraner Bari;;;;;;;;1;
Dolelur Rahman Ar Bari;;;;;;;;1;
Tupa Company;;;;;;;;1;
Badsha Miyar Bari;;;;;;;;1;
Eliyas Sovapoty Ar Bari;;;;;;;;1;
Joher Formaner Bari;;;;;;;;1;
Kala Molober Bari;;;;;;;;1;
Mirpur Jahangir Sordar;;;;;;;;1;
Mirur Latef Co. Abasek;;;;;;;;1;
Mirpur Foyaj Bekarir Bari;;;;;;;;1;
Bonani Housing Sosity;;;;;;;;1;
Abdul Barik Sahr Bari;;;;;;;;1;
Kasheam Membarer Bari;;;;;;;;1;
Tohseldarer Bari;;;;;;;;1;
Sakkani Saheber Bari;;;;;;;;1;
Dolelur Rahmab;;;;;;;;1;
Baler Baper Bari;;;;;;;;1;
Abdul Sobhan Hajir Bari;;;;;;;;1;
Dr. Rofeker Puraton Bari;;;;;;;;1;
Ala Miyar Baper Bari;;;;;;;;1;
Mawlana Kolelur Rahman;;;;;;;;1;
Abadullah Hajir Bari;;;;;;;;1;
Rupnagar Abasek;;;;;;;;1;
Poschim Haji Bari;;;;;;;;1;
Korim Sattar Bari;;;;;;;;1;
Nejame Hamja;;;;;;;;1;
Kala Miya Sattar Bari;;;;;;;;1;
Abur Miyar Bari;;;;;;;;1;
Amin Ullah Hajir Bari;;;;;;;;1;
Najera Bad;;;;;;;;1;
Jan Ali Nagar;;;;;;;;1;
Korim Bag;;;;;;;;1;
Ghatgor;;;;;;;;1;
Dr. Mahamuddul Hok Bari;;;;;;;;1;
Monsur Ali Sofer Bari;;;;;;;;1;
Gauseya Bari;;;;;;;;1;
Laila Baper Bari;;;;;;;;1;
Somod Ali Majir Bari Road;;;;;;;;1;
Adur {ara Majar Road;;;;;;;;1;
Kober Sah (ra.) Majar;;;;;;;;1;
Mauj Para;;;;;;;;1;
Dale Para;;;;;;;;1;
Uttor Foreder Para;;;;;;;;1;
Khoteber Para;;;;;;;;1;
Majar Gaite;;;;;;;;1;
Purbo Foreder Para;;;;;;;;1;
Foreder Para Pri. Bedhaloy Ar Pashe;;;;;;;;1;
Dokhin Foreder Para. Pra. Bedhaloy AR Pashe;;;;;;;;1;
Tal Tola;;;;;;;;1;
Kacha Bazar Road Ar Poschim;;;;;;;;1;
Kacha Bazar Road Ar Purbo;;;;;;;;1;
Modena Abasek;;;;;;;;1;
Uttor Somser Para;;;;;;;;1;
Somser Para;;;;;;;;1;
Tek Bazar;;;;;;;;1;
Bepary Para;;;;;;;;1;
Batul Tal Alaka;;;;;;;;1;
Sadhu Para;;;;;;;;1;
Mahatab Colony;;;;;;;;1;
Denar Colony, Nurul Hok Colony ;;;;;;;;1;
( Board School Ar Pashe);;;;;;;;1;
Repuyar Chowdory (Sarbaz Sthan;;;;;;;;1;
 Chowdory Barir Pashe);;;;;;;;1;
Depkok Colony;;;;;;;;1;
Sohed Para;;;;;;;;1;
Honhar Para;;;;;;;;1;
Talukdar Bari;;;;;;;;1;
Bohoddar Bari;;;;;;;;1;
Boshre Para Abdul Halim;;;;;;;;1;
Alifar Para;;;;;;;;1;
Saban Ghata;;;;;;;;1;
Kodal Kata, Khalake Pukur Par Road;;;;;;;;1;
Kola Para;;;;;;;;1;
Najer Para;;;;;;;;1;
Durga Para;;;;;;;;1;
Harechan Majir Bari;;;;;;;;1;
Reyaj Uddain Uttor Sarak, Jahanara Colony;;;;;;;;1;
Reyaj Uddain Ukil Bari;;;;;;;;1;
Enganeyar Colony;;;;;;;;1;
Male Bari;;;;;;;;1;
Boruya Para-1;;;;;;;;1;
Boruya Para-2;;;;;;;;1;
Sowguche Nath Para;;;;;;;;1;
Manik Ar Colony;;;;;;;;1;
Kalam Colony;;;;;;;;1;
Kuddus ar Colony;;;;;;;;1;
Abul Ar Colony;;;;;;;;1;
Abul Ar Colony;;;;;;;;1;
Suban Ar Colony;;;;;;;;1;
Suban Ar Colony-2;;;;;;;;1;
Nobe Ar Colony;;;;;;;;1;
Liton Ar Colony;;;;;;;;1;
Ajij Ar Colony;;;;;;;;1;
Nobi Colony;;;;;;;;1;
Kashem ar Colony;;;;;;;;1;
Abdul Kalam Ar Colony;;;;;;;;1;
Hashem Ar Colony;;;;;;;;1;
Sohed Ar Colony;;;;;;;;1;
Absar Colony;;;;;;;;1;
Kupil Ar Colony;;;;;;;;1;
Alom Gir Ar Colony;;;;;;;;1;
Nurul Alom Ar Colony;;;;;;;;1;
Belal Ar Colony;;;;;;;;1;
Soyar Ar Colony;;;;;;;;1;
Rofik Ar Colony;;;;;;;;1;
Sujon Ar Colony;;;;;;;;1;
Sohor Mollik Ar Colony;;;;;;;;1;
Ledu Ar Colony;;;;;;;;1;
Soiyod Ar Colony;;;;;;;;1;
Nuru Islam ar Colony;;;;;;;;1;
Ajad Colony;;;;;;;;1;
Ibrahim Ar Colony;;;;;;;;1;
Salam Colony;;;;;;;;1;
Ali Ar Colony;;;;;;;;1;
Abul Mistry Ar Colony;;;;;;;;1;
Yakul Colony;;;;;;;;1;
Jhawadul Colony;;;;;;;;1;
Hamid ar Colony;;;;;;;;1;
Ajgar Colony;;;;;;;;1;
Chan Miya;;;;;;;;1;
Islam Miya Colony;;;;;;;;1;
Mofajal Membar Ar Colony;;;;;;;;1;
Abu Ar Colony;;;;;;;;1;
Idris Ar Colony;;;;;;;;1;
Goni Colony;;;;;;;;1;
Sattar Membar Ar Colony;;;;;;;;1;
Joni Ar Colony;;;;;;;;1;
Rashed Ar Colony;;;;;;;;1;
Tamanna Manjel-2;;;;;;;;1;
Harun Roshid;;;;;;;;1;
Rejaul Korim;;;;;;;;1;
Usuf Colony;;;;;;;;1;
Rasel Colony;;;;;;;;1;
Jahangir Colony;;;;;;;;1;
Ali Murad;;;;;;;;1;
Rahmot Ullah Colony;;;;;;;;1;
Harun Ar Colony;;;;;;;;1;
Hedayet Manjel;;;;;;;;1;
Enganeyar Mostal;;;;;;;;1;
Jolil Colony;;;;;;;;1;
Roshid Colony;;;;;;;;1;
Jaheder Colony;;;;;;;;1;
Belal Colony;;;;;;;;1;
Jaheder Colony;;;;;;;;1;
Toiyab Colony;;;;;;;;1;
Abuler Colony;;;;;;;;1;
Idris Vara Ghor;;;;;;;;1;
Askander Colony;;;;;;;;1;
Alir Colony;;;;;;;;1;
Abul Kalamer Vara Ghor;;;;;;;;1;
Allah Ar Dan Colony;;;;;;;;1;
Nuru Colony;;;;;;;;1;
Kobor;;;;;;;;1;
Fokir;;;;;;;;1;
Badsha;;;;;;;;1;
Lallu Colony;;;;;;;;1;
Vandary Colony;;;;;;;;1;
Mujar Colony- 1,2;;;;;;;;1;
Manik Colony;;;;;;;;1;
Nojrul Colony;;;;;;;;1;
Soheder Colony;;;;;;;;1;
Sohedullah Colony;;;;;;;;1;
Joinal Abedin;;;;;;;;1;
Chotoner Colony;;;;;;;;1;
Mokaddam Colony;;;;;;;;1;
Seraj Chokolo;;;;;;;;1;
Bostee Sahjahan;;;;;;;;1;
Al Haj Nur Colony;;;;;;;;1;
Amad Ganj Colony;;;;;;;;1;
Akas Colony;;;;;;;;1;
Ponder Bari Colony;;;;;;;;1;
Arekin Colony;;;;;;;;1;
Rafe Colony;;;;;;;;1;
Kanu Usuf;;;;;;;;1;
Ovi Colony;;;;;;;;1;
sajahan Van;;;;;;;;1;
Fokir Colony;;;;;;;;1;
Ali;;;;;;;;1;
Nasir colony;;;;;;;;1;
Bosoteyar Colony;;;;;;;;1;
Foisal Colony;;;;;;;;1;
Sajjad Colony;;;;;;;;1;
Ma Colony;;;;;;;;1;
Perfa Colony;;;;;;;;1;
Sakib Colony;;;;;;;;1;
Maheuddain;;;;;;;;1;
Najib Colony;;;;;;;;1;
Roton Colony;;;;;;;;1;
Nayem;;;;;;;;1;
Tanver Colony;;;;;;;;1;
Kolom Kali;;;;;;;;1;
Akas Hossain;;;;;;;;1;
Harun Colony;;;;;;;;1;
Forkan;;;;;;;;1;
Amena Begum;;;;;;;;1;
Sahjahan;;;;;;;;1;
Moni Colony;;;;;;;;1;
Noman Colony;;;;;;;;1;
Masjeed Sonlogno Majarer Gatw Ar Pashe;;;;;;;;1;
Unus Colony;;;;;;;;1;
Tanver Colony;;;;;;;;1;
Sobuj Colony;;;;;;;;1;
Mousumi Colony;;;;;;;;1;
Mintu Colony;;;;;;;;1;
Profesor Colony;;;;;;;;1;
Tanver Colony;;;;;;;;1;
Lal Miya Colony;;;;;;;;1;
Tajem Colony;;;;;;;;1;
Raihan Colony;;;;;;;;1;
Salauddain Colony;;;;;;;;1;
Sekandar Colony;;;;;;;;1;
Ahad Colony;;;;;;;;1;
Ajad Colony;;;;;;;;1;
Parag Colony;;;;;;;;1;
Kala Sumoner Bari;;;;;;;;1;
Amena Begom Ar Bari;;;;;;;;1;
Rofek Chowdory Bari;;;;;;;;1;
Kutub Saheber Bari;;;;;;;;1;
Mehedi Ar Bari;;;;;;;;1;
Yasin Ali Bari;;;;;;;;1;
Mohajoner Bari;;;;;;;;1;
Babuler Bari;;;;;;;;1;
Seddek Saheber Bari;;;;;;;;1;
Babur Bari;;;;;;;;1;
Nurul Hoker Bari;;;;;;;;1;
Saleho Ahamed Ar Bari;;;;;;;;1;
Khalek Saheber Bari;;;;;;;;1;
Jomer Saheber Bari;;;;;;;;1;
Milol Master Ar Bari;;;;;;;;1;
Peyarar;;;;;;;;1;
Miloner Bari;;;;;;;;1;
Hok Saheber;;;;;;;;1;
Faruk Saheber Bari;;;;;;;;1;
amjad Hajarer Bari;;;;;;;;1;
Usuf saheber Bari;;;;;;;;1;
Hajarer Bari;;;;;;;;1;
Nasimar Bari;;;;;;;;1;
Cristan Bari;;;;;;;;1;
Hasenar Bari;;;;;;;;1;
Seddek Saheber Bari;;;;;;;;1;
Satkaneya Colony;;;;;;;;1;
Uttor Para Abuler Bari;;;;;;;;1;
Doyamor Kali Monder;;;;;;;;1;
Hajera Begom (Masjid Goli);;;;;;;;1;
Gosna 14 No. Goli;;;;;;;;1;
Kashem Ar Bari Masjed Golir Poschim Pashe;;;;;;;;1;
14 No. Goli Mejler Bari;;;;;;;;1;
Munse Bari;;;;;;;;1;
Khalek Josemer Bari;;;;;;;;1;
Sultanar Bari;;;;;;;;1;
5 No. Goli;;;;;;;;1;
Kashem Hufaker Bari, 5No. Goli;;;;;;;;1;
Jorna Para;;;;;;;;1;
Jorna Para;;;;;;;;1;
Rafur Company Ar Bari;;;;;;;;1;
Mohobub Saheber Bari;;;;;;;;1;
Milon Saheber Bari;;;;;;;;1;
Tanker Pahar (Amir Hossain Ar Bari);;;;;;;;1;
Khalifar Bari;;;;;;;;1;
Deloyar(Mach Bazar);;;;;;;;1;
Momotaj Begam Ar Bari;;;;;;;;1;
Sadhu Majir Bari;;;;;;;;1;
Shiv Monder 1No. Goli;;;;;;;;1;
Rejur Goli;;;;;;;;1;
Ajahar Miyar Bari;;;;;;;;1;
Talachabir Bari;;;;;;;;1;
Someter Bari;;;;;;;;1;
Lokmaner Bari (Mach Bazar);;;;;;;;1;
Amaner Bari ( Mach Bazar);;;;;;;;1;
Foreder Bari (Hossain Saheber Goli);;;;;;;;1;
Jaforer Bari (4No. Goli);;;;;;;;1;
Badol Babur Bari;;;;;;;;1;
Amir Hossain(3 No. Goli);;;;;;;;1;
Soheder Bari ( Mach Bazar);;;;;;;;1;
Kamal Saheber Bari (3No. Goli);;;;;;;;1;
Foreder Bari(Mach Bazar);;;;;;;;1;
P.W.D Colony;;;;;;;;1;
Sali Para Colony;;;;;;;;1;
3 No. Goli (Sohag Ar Ma);;;;;;;;1;
2 No. Goli;;;;;;;;1;
1 No. Goli (Milon);;;;;;;;1;
Ajij Colony;;;;;;;;1;
Tultuli, Balur Math Mahabub Bari;;;;;;;;1;
Abul Baper Colony;;;;;;;;1;
Anis Sowdagor Ar Bari;;;;;;;;1;
Abul Khayer Ar Colony;;;;;;;;1;
Prem Colony;;;;;;;;1;
Selim Colony;;;;;;;;1;
Badsha Miya Colony;;;;;;;;1;
Tofajal Hajir Bari;;;;;;;;1;
Mojaher Colony;;;;;;;;1;
Nobab Colony;;;;;;;;1;
Nur Sattar Colony;;;;;;;;1;
Selim Saheber Colony;;;;;;;;1;
Chairman Colony;;;;;;;;1;
Samsur Colony;;;;;;;;1;
Balur Math;;;;;;;;1;
Besmillah Colony;;;;;;;;1;
Nurbanur Colony;;;;;;;;1;
Abu Sowdagor Colony;;;;;;;;1;
Usufer Colony;;;;;;;;1;
Joref Ali Membor Colony;;;;;;;;1;
Anoyar Khan Colony;;;;;;;;1;
Vellaro Barir Colony;;;;;;;;1;
Kuddus Kerany Colony;;;;;;;;1;
Harun Saheber Colony;;;;;;;;1;
Haji Jan Muhammad;;;;;;;;1;
Jakir Hossain Bilding;;;;;;;;1;
Lotef So. Colony;;;;;;;;1;
Kore Haji Colony;;;;;;;;1;
Belamone Bari;;;;;;;;1;
Mofej Membar Bari;;;;;;;;1;
Kamal Saheber Colony;;;;;;;;1;
Golam Kader Colony;;;;;;;;1;
Golam Kader Masjed;;;;;;;;1;
Sultan Chowdory Colony;;;;;;;;1;
Khana Mokbul Ar Bari;;;;;;;;1;
Islam Kha Sattar Colony;;;;;;;;1;
S.M Found Star Strin Village;;;;;;;;1;
Muslim Khan Colony;;;;;;;;1;
Mojib Colony;;;;;;;;1;
Selim Colony;;;;;;;;1;
Chowdory Colony;;;;;;;;1;
Salma Manjel Colony;;;;;;;;1;
Dr. Forid Saheber Colony;;;;;;;;1;
Abdul Sobur Colony;;;;;;;;1;
Abedin Colony;;;;;;;;1;
Nurul Hok Colony;;;;;;;;1;
Abu Taher Colony;;;;;;;;1;
Islam Saheber Colony;;;;;;;;1;
Jafor colony;;;;;;;;1;
Pura Colony;;;;;;;;1;
Yasin Saheber Colony;;;;;;;;1;
Master Bari;;;;;;;;1;
Yasin Saheber Colony;;;;;;;;1;
Kashem Membarer Colony;;;;;;;;1;
Anoyar Khan Colony;;;;;;;;1;
Idres Colony;;;;;;;;1;
Ahmod Colony;;;;;;;;1;
Bale Sattar Colony;;;;;;;;1;
Ajijer Barir Asha Pasha Colony;;;;;;;;1;
Alom Mansion;;;;;;;;1;
Josim Colony;;;;;;;;1;
Abdul Sukkur Ar Bari;;;;;;;;1;
Seraj Colony;;;;;;;;1;
Rencher Colony;;;;;;;;1;
Mojumder Colony;;;;;;;;1;
Mintur Bari;;;;;;;;1;
Kholellur Rahman Ar Bari;;;;;;;;1;
S.S Samsuddain Vela;;;;;;;;1;
Kader Manjel;;;;;;;;1;
Selim Uddain;;;;;;;;1;
M.A Naserer Bari;;;;;;;;1;
Abdul Motin;;;;;;;;1;
