City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rangpur;20;12004002;11602004002;Mddho Gurati Para;Budur Goli;10;50;100;1;1;4;1;1;1;1;4;1;1;1;4;4;4;4;4;37
Rangpur;20;12005001;11602005001;Munshi Para (Dokkhin);Bulbul Boshoty;15;65;35;1;1;4;1;1;1;2;4;4;1;2;1;2;1;4;4;34
Rangpur;20;12005002;11602005002;Munshi Para (Dokkhin);Babu Boshoty;30;160;30;1;2;4;1;1;1;2;4;4;1;1;1;1;1;2;1;28
Rangpur;20;12005003;11602005003;Munshi Para (Dokkhin);Azad Boshoty;40;260;30;1;2;4;1;1;1;1;1;1;1;1;1;1;2;2;2;23
Rangpur;20;12005004;11602005004;Munshi Para (Dokkhin);Hera Boshoty;40;170;20;1;1;4;1;1;1;1;4;1;1;1;1;1;1;2;2;24
Rangpur;20;12006001;11602006001;Pakpara;Alam;5;24;15;1;1;1;1;1;1;2;4;4;1;1;2;2;2;2;1;27
Rangpur;20;12006002;11602006002;Pakpara;Akali Dokir;15;75;45;1;1;2;4;1;1;1;1;4;1;1;2;2;1;2;1;26
Rangpur;20;12006003;11602006003;Pakpara;Shamim Boshoty;15;63;30;1;1;1;1;1;1;2;4;2;1;2;1;1;1;2;1;23
Rangpur;20;12006004;11602006004;Pakpara;Shopon;5;25;26;1;1;2;1;1;1;2;4;2;1;2;2;2;1;1;1;25
Rangpur;20;12006005;11602006005;Pakpara;Misthi;5;25;30;1;1;1;1;1;1;2;4;1;1;2;1;2;1;2;1;23
Rangpur;20;12006006;11602006006;Pakpara;Nironjon Boshoty;10;40;30;1;1;4;1;1;1;2;4;1;1;1;1;1;1;2;2;25
Rangpur;20;12006007;11602006007;Pakpara;Bala pam;5;25;30;1;1;1;1;1;1;2;4;1;1;2;1;1;1;1;1;21
Rangpur;20;12006008;11602006008;Pakpara;Shalpy;5;22;30;1;1;1;1;1;1;2;4;1;1;2;2;2;1;2;2;25
Rangpur;20;12006009;11602006009;Pakpara;Unis Boshty;14;62;20;1;1;4;1;1;1;1;4;1;1;1;1;1;1;1;1;22
Rangpur;20;12007001;11602007001;Engineer Para;Arif Boshoty;15;65;40;1;1;4;1;1;1;1;4;2;1;1;2;1;2;1;3;27
Rangpur;20;12007002;11602007002;Engineer Para;Rinqu Boshoty;5;25;40;4;4;4;1;1;1;4;4;3;1;1;4;1;4;3;4;44
Rangpur;20;12007003;11602007003;Engineer Para;Billa Boshoty;8;45;45;4;1;4;1;1;1;2;4;2;1;1;3;1;2;3;3;34
Rangpur;20;12007004;11602007004;Engineer Para;Tarak Boshoty;12;48;20;1;1;4;1;1;1;3;4;2;1;1;2;1;2;1;2;28
Rangpur;20;12007005;11602007005;Engineer Para;Mona Boshoty;15;70;7;1;1;2;1;1;1;1;4;1;1;1;2;1;1;1;2;22
Rangpur;20;12007006;11602007006;Engineer Para;Ripon Boshoty;5;29;30;1;1;4;1;1;1;1;4;2;1;2;2;1;2;2;2;28
Rangpur;20;12008001;11602008001;Gumosto Para;Moushumi Boshoty;65;300;62;1;1;3;1;1;1;2;4;1;1;1;1;1;1;2;3;25
Rangpur;20;12008002;11602008002;Gumosto Para;Chadni;10;45;25;1;1;4;1;1;1;2;4;2;1;1;2;1;1;2;2;27
Rangpur;20;12008003;11602008003;Gumosto Para;Jahadul Boshoty;7;30;25;1;3;2;1;1;1;1;4;2;1;1;1;1;2;2;3;27
Rangpur;20;12008004;11602008004;Gumosto Para;Topon Boshoty;15;64;50;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;17
Rangpur;20;12008005;11602008005;Gumosto Para;Mohitos Boshoty;7;30;20;1;1;2;1;1;1;3;4;2;1;1;1;1;2;2;1;25
Rangpur;20;12008006;11602008006;Gumosto Para;Dulal Boshoty;10;44;40;1;1;3;1;1;1;2;4;1;1;1;1;1;1;2;3;25
Rangpur;20;12008007;11602008007;Gumosto Para;Alam Boshoty;6;30;20;1;1;1;1;1;1;1;4;2;1;1;1;1;2;2;2;23
Rangpur;20;12008008;11602008008;Gumosto Para;Moja Boshoty;5;25;30;1;2;1;1;1;1;1;4;2;1;1;2;1;2;1;2;24
Rangpur;20;12009001;11602009001;Thanar Mor Area;Shahadot;6;28;50;2;1;4;1;1;1;1;4;1;1;1;1;1;1;1;1;23
Rangpur;20;12009002;11602009002;Thanar Mor Area;Romja;5;27;70;2;1;4;1;1;1;1;4;1;1;1;4;2;4;4;4;36
Rangpur;20;12009003;11602009003;Thanar Mor Area;Khalek Harun;5;23;60;2;1;4;1;1;1;1;4;1;1;1;4;2;4;4;4;36
Rangpur;20;12009004;11602009004;Thanar Mor Area;Ajij;14;77;60;1;1;4;1;1;1;1;4;1;1;1;2;1;2;1;1;24
Rangpur;20;12009005;11602009005;Thanar Mor Area;Moynar Goli;6;27;30;2;1;4;1;1;1;1;4;1;1;1;1;1;1;1;1;23
Rangpur;21;12101001;11602101001;Senpara;Rofik Boshoty;7;37;100;2;1;4;1;1;3;3;4;4;4;4;4;4;4;4;4;51
Rangpur;21;12101002;11602101002;Senpara;Monji Boshoty;30;124;100;2;1;4;1;1;4;3;4;4;4;3;1;4;1;2;1;40
Rangpur;21;12101003;11602101003;Senpara;Asadujjaman Milon Boshoty;11;46;100;2;1;4;1;1;3;3;4;4;4;3;1;2;2;2;1;38
Rangpur;21;12101004;11602101004;Senpara;Muktijodha Oahidul Rahman;23;128;100;3;4;4;3;1;3;4;4;4;4;4;1;4;3;2;2;50
Rangpur;21;12102001;11602102001;New Senpara;Boshir Uddain Boshoty;16;83;70;2;1;4;3;1;2;4;3;4;4;3;4;1;4;4;4;48
Rangpur;21;12102002;11602102002;New Senpara;Late. Monshur Ali Boshoty;16;92;100;3;4;4;3;1;2;4;2;4;4;3;4;1;4;4;4;51
Rangpur;21;12102003;11602102003;New Senpara;Md. Raja Boshoty;7;32;100;2;1;4;3;1;2;4;4;4;4;4;4;1;4;4;4;50
