City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Mymenshing;4;610409008;10900409008;Indirar Par;Primary School ar Morh;17;90;120;2;1;4;1;1;2;3;3;3;2;3;4;3;4;4;4;44
Mymenshing;4;610409007;10900409007;Indirar Par;Pul Par;60;310;100;2;1;4;1;1;2;3;3;3;2;3;4;2;4;4;4;43
Mymenshing;4;610409006;10900409006;Indirar Par;Daroga Bari;35;150;100;2;2;4;1;1;3;3;3;3;3;4;4;2;4;4;4;47
Mymenshing;4;610409005;10900409005;Indirar Par;Keranir Pukur Par;45;250;60;2;4;4;1;1;3;2;3;3;2;3;3;2;4;4;4;45
Mymenshing;4;610410005;10900410005;GoalKandi Poschim Para;Bengar Bari;60;320;75;2;1;4;1;1;2;3;3;3;2;3;4;4;4;4;4;45
Mymenshing;4;610410006;10900410006;GoalKandi Poschim Para;High School Ar East Pasha;30;155;50;2;1;4;1;1;2;3;3;3;2;3;3;2;4;4;4;42
Mymenshing;4;610410001;10900410001;GoalKandi Poschim Para;Morol Bari;65;350;140;2;1;4;1;1;2;1;3;3;2;3;4;2;4;4;4;41
Mymenshing;4;610410004;10900410004;GoalKandi Poschim Para;Miya Mistry Ar Bari;48;250;80;2;1;4;1;1;2;3;3;3;2;3;4;2;4;4;4;43
Mymenshing;4;610410002;10900410002;GoalKandi Poschim Para;Titur Bari;60;300;120;2;1;4;1;1;2;3;3;2;2;3;4;4;4;4;4;44
Mymenshing;4;610410003;10900410003;GoalKandi Poschim Para;Montu Miyar Bari;15;80;30;2;1;4;1;1;2;3;3;3;2;3;3;2;4;4;4;42
Mymenshing;19;611901002;10901901002;Bolashpur Abashon;Brij Godam Singho Marka Bari;30;138;100;3;3;4;2;2;2;3;3;3;3;3;4;2;4;4;4;49
Mymenshing;19;611901004;10901901004;Bolashpur Abashon;Bolaspur Abashon Badoar Bostee;150;690;12;1;1;4;1;1;1;1;2;2;2;3;2;1;1;2;1;26
Mymenshing;19;611901005;10901901005;Bolashpur Abashon;Muktijodda Colony (Hekiar Basha);100;460;15;2;1;4;1;1;1;1;2;2;2;3;3;1;4;4;1;33
