Poor Settlement Name;Poor Settlement-ID (DB);Poor Settlement Name (DB);Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Shopna Manjel;6799;Shopna Manjel;6792;Munsur Quarter;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35902184525101, 22.70034780905587], [90.35900597400341, 22.70018948270055], [90.3589910903091, 22.70016292323247], [90.35898235519527, 22.700147704223983], [90.35898069743604, 22.70012948137698], [90.35898579964925, 22.70011004818064], [90.35899638063357, 22.700092096674048], [90.35901375273535, 22.700084886592947], [90.35903888289141, 22.700088714561787], [90.35911071911421, 22.700095724478302], [90.3592730355115, 22.70009625653069], [90.35928762663859, 22.700257573693854], [90.35929467264594, 22.700366020875514], [90.35928214377897, 22.70037800085152], [90.35926249390903, 22.70037625219114], [90.35923669309537, 22.700362266694714], [90.35920092191174, 22.70035338310917], [90.35917384770259, 22.700345077587674], [90.3591580679195, 22.700345411800953], [90.3591374651423, 22.700348744798415], [90.35911503365578, 22.70039182178503], [90.3591036119209, 22.70045788136537], [90.35908371242897, 22.700483921284967], [90.3590737420392, 22.700489023192272], [90.35904991248117, 22.70048997304999], [90.35902896815675, 22.700485836896355], [90.35901895726793, 22.70047540149145], [90.35901723018789, 22.700430585943916], [90.3590212704583, 22.700374403203007], [90.35902184525101, 22.70034780905587]]]}
Sekdar Bari;6800;Sekdar Bari;6792;Munsur Quarter;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35866270194877, 22.70030997757921], [90.35865627720645, 22.700192565086244], [90.35866212778406, 22.70008946729526], [90.35875162158388, 22.70007522326844], [90.35886046415065, 22.70007079607617], [90.35886446499673, 22.700123076433073], [90.35887064080742, 22.700144874703323], [90.35884713647248, 22.700147018985604], [90.35879078362692, 22.700149535713653], [90.35875666480813, 22.700156783315872], [90.35874996319595, 22.700180403237113], [90.35874176649145, 22.700248248341893], [90.35872916288413, 22.70023154401107], [90.35871821155854, 22.700230970968207], [90.3587160902527, 22.70028206986734], [90.35870969044922, 22.70029792040986], [90.3586987671294, 22.70030810396477], [90.35868557854951, 22.700314109450186], [90.35867012782249, 22.700317132043217], [90.35866270194877, 22.70030997757921]]]}
Bagan Bari;6797;Bagan Bari;6792;Munsur Quarter;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35820176472456, 22.70098172248906], [90.35821376979398, 22.700842576127734], [90.35821676453058, 22.70080527966385], [90.3582112924915, 22.70078162725784], [90.35819267695057, 22.70075657005105], [90.35816483289999, 22.700749461267282], [90.35807436119322, 22.70073460441225], [90.35806505436953, 22.700722434354265], [90.35808306400892, 22.700514431924315], [90.35811784756739, 22.700515071195902], [90.358149526368, 22.700510697633177], [90.35816881596682, 22.70049774646514], [90.35818571592257, 22.70045755043316], [90.35819692566754, 22.700309800514894], [90.3582206439161, 22.700216523015705], [90.35823981410728, 22.700157677013664], [90.35824482732997, 22.70000492118325], [90.3582368892171, 22.699924622539452], [90.35822364322367, 22.699883776873236], [90.35819965463959, 22.699873073907987], [90.35813857321914, 22.69986532240073], [90.35808909124057, 22.69985969624705], [90.35804192803431, 22.699854064890072], [90.35801565424931, 22.699856275005487], [90.35798166428013, 22.69986352215409], [90.35792836614065, 22.69987654937009], [90.35788043560086, 22.69987307101436], [90.35787326317917, 22.69978990219299], [90.35790492877929, 22.69978050893339], [90.35794589553157, 22.69978113441532], [90.35797681242887, 22.69978106525761], [90.35799303820885, 22.699778877627303], [90.35800229464056, 22.6997716858108], [90.35801220284824, 22.699717880328723], [90.35800362056516, 22.699687063760976], [90.3579943007741, 22.69966987394928], [90.35799036348254, 22.699641915432775], [90.35799574225153, 22.69962971251499], [90.35806064343173, 22.699620244870303], [90.35809154910746, 22.699615873050625], [90.35809848303033, 22.699607252203894], [90.35810353741185, 22.699470272713658], [90.35814834816635, 22.699463001322986], [90.35816513799776, 22.69938049599286], [90.35815650536149, 22.699330317550483], [90.35815878123763, 22.69931381890606], [90.35819354584613, 22.69930728709787], [90.35845319649634, 22.6992873437158], [90.35860076253806, 22.699263348451545], [90.35860625324787, 22.699294171915614], [90.35863448348975, 22.699449721712188], [90.3586412605702, 22.69967774777661], [90.35858186879648, 22.699725210186337], [90.35857981323959, 22.69982632742099], [90.3586100879051, 22.699876457338245], [90.35871528011839, 22.69990490600593], [90.35876400975759, 22.699918421871157], [90.35891855888131, 22.699904450204816], [90.35894568406516, 22.69993235668548], [90.35896897454367, 22.69997174553622], [90.35897911785851, 22.70000829543322], [90.3589691352588, 22.700033416704546], [90.35894828687265, 22.700041351689215], [90.35876820122643, 22.700043906866462], [90.3587009549848, 22.700043340504394], [90.3586615526735, 22.700049882818433], [90.35864301743702, 22.700055661246665], [90.35860611871414, 22.700133191906463], [90.35859499529562, 22.70031392875495], [90.35852312630148, 22.70031910956497], [90.35848371830353, 22.700323500516248], [90.35845902387896, 22.70033861516152], [90.35846472734943, 22.700451188779887], [90.358463705899, 22.700652699197036], [90.3586160229808, 22.70067171991007], [90.35861189883886, 22.700868934609222], [90.35854585632175, 22.70103401806953], [90.35826905432565, 22.700998782506144], [90.35820176472456, 22.70098172248906]]]}
Sekdar BAri;6800;Sekdar Bari;6792;Munsur Quarter;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35900380106773, 22.698761433284357], [90.35899178123678, 22.698597958959475], [90.35898897474632, 22.698410799302046], [90.35895946197701, 22.69835636507084], [90.35894668427574, 22.698198629321105], [90.3589697819861, 22.698164156186852], [90.35900764165477, 22.698159051483835], [90.35911892994453, 22.698154499125966], [90.35912423004135, 22.69811217768602], [90.35911946731449, 22.69806414193927], [90.35906227177443, 22.698064270275562], [90.35900272198909, 22.698050778764202], [90.35896713250456, 22.698037233488396], [90.35894312363499, 22.698018642454137], [90.3589314664224, 22.69799428682625], [90.3589289309528, 22.697911107638763], [90.35893956674394, 22.69784008979655], [90.3589626214208, 22.69778912320605], [90.35899040884912, 22.69777471865671], [90.35904992300263, 22.697774585145485], [90.3592099268139, 22.69777852875665], [90.35946665117534, 22.697823130313903], [90.35945588467926, 22.697843950714645], [90.35940026685972, 22.697856266513543], [90.35936165869668, 22.697870695431874], [90.35933320873582, 22.69792741107989], [90.35932115450669, 22.69804719567512], [90.35933052298199, 22.69808303018781], [90.35934761310982, 22.698115978917723], [90.35937470996106, 22.69813312873413], [90.35942263057098, 22.698133021116643], [90.35943880000049, 22.698109320139956], [90.35951705322583, 22.69788540574908], [90.35954631344521, 22.697843030467865], [90.35958106638266, 22.697832195722192], [90.35960353135296, 22.69785150724074], [90.3596089866592, 22.697868705645458], [90.35956279538985, 22.69793908630575], [90.35955438506863, 22.69797424363794], [90.35956141240187, 22.698001478065322], [90.35958232595722, 22.69801864173899], [90.35965113762684, 22.698027092443585], [90.35968584192136, 22.69799761289999], [90.35968265291211, 22.69796033029848], [90.35968022371054, 22.697918026212516], [90.35969561454186, 22.697892175627018], [90.35972957584237, 22.697874171518947], [90.35974194242765, 22.697874143720938], [90.3597543408484, 22.697886306736482], [90.35975670827324, 22.69790494629913], [90.35974769550259, 22.698005362090548], [90.35972297960548, 22.698308038456755], [90.35970234914018, 22.698695324709938], [90.3596965197043, 22.698830871766887], [90.35962622170315, 22.698845371974798], [90.35961801165664, 22.69895725971876], [90.35970306068737, 22.698967825238487], [90.35972923176395, 22.699222340758787], [90.35971115546702, 22.69940381042882], [90.35968191557136, 22.699454073908235], [90.35963794148294, 22.69948572561477], [90.35956994692935, 22.69949448373725], [90.35953858285757, 22.699619331487295], [90.35926485646358, 22.69957691959454], [90.3590460132268, 22.69953653543491], [90.35900493067327, 22.699491449621455], [90.3590032932552, 22.699456314863436], [90.35902944545795, 22.69940749265443], [90.35906953637122, 22.699368678718155], [90.35922729433754, 22.699399877542596], [90.35925355118133, 22.699391213269745], [90.35931134997534, 22.699325826418516], [90.35933581964971, 22.69922465884607], [90.35932869128371, 22.699158700653843], [90.35931075703043, 22.699098503610102], [90.35927744298269, 22.699068459749377], [90.35924569535729, 22.69904630058466], [90.35922169188287, 22.699029860917236], [90.35920537645615, 22.698997627550433], [90.35921072704336, 22.698974667992385], [90.35922226658026, 22.69895384587443], [90.35923074810425, 22.69894593861605], [90.35924695319285, 22.698935862686405], [90.35925846092789, 22.698902849752265], [90.35924365394037, 22.698856270784745], [90.359220391627, 22.698827638567483], [90.35914692899159, 22.698814178344104], [90.3590819908864, 22.698809304290364], [90.35903944494595, 22.69879577464291], [90.35900380106773, 22.698761433284357]]]}
Mohra Bari;6802;Mohra Bari;6801;New Sarkular Road;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35815882608946, 22.6992402352585], [90.35812592163273, 22.699070353609606], [90.35810847747395, 22.698901154465087], [90.35812051604431, 22.698774915998207], [90.35815147373222, 22.698790623158857], [90.35818489748073, 22.69886297655859], [90.3582304604376, 22.698847815242544], [90.35826752875639, 22.698835541374773], [90.35830046389623, 22.698720012776292], [90.3582909632181, 22.698633263621787], [90.35826292377108, 22.698550858634942], [90.35824585808885, 22.69852723217666], [90.35822031831609, 22.698514381349728], [90.35809047227231, 22.698516106167908], [90.35808344520112, 22.69848887167421], [90.35807711089599, 22.698430799857626], [90.35809793299427, 22.698412825491882], [90.35829499081397, 22.698398759317755], [90.3582976273804, 22.698223778334004], [90.3583107258785, 22.69820797256573], [90.35843823982482, 22.69820123301834], [90.35857884662168, 22.698176536259236], [90.3587349377744, 22.698161844221737], [90.35879907276693, 22.698155246445125], [90.35883230616822, 22.698154454821427], [90.35885476735235, 22.698172332231398], [90.35886100483246, 22.69819311446273], [90.35885797855998, 22.698218220132542], [90.35881782814563, 22.698234086600976], [90.35877538512717, 22.698259997752626], [90.35875995673113, 22.69827150611563], [90.35875074899393, 22.698297342751648], [90.35876009306129, 22.69832385491028], [90.3587825467935, 22.698338863902684], [90.35884209107961, 22.698350204173877], [90.35888848462127, 22.69835727124915], [90.35887553189167, 22.69842901139088], [90.35884613497849, 22.69841903775746], [90.35878189714452, 22.69838619468219], [90.35873785035302, 22.698389878979896], [90.35871471333355, 22.698409292838818], [90.35865467803423, 22.698506237375028], [90.35865398540022, 22.698537074698077], [90.35868041202811, 22.698593667235098], [90.35870289567251, 22.698620149945782], [90.35876095400488, 22.69865444112601], [90.35878570039216, 22.698659405424145], [90.35883282398886, 22.698649977326152], [90.35888533557196, 22.698631931800325], [90.35891100247538, 22.698693545777555], [90.35894216763907, 22.698788851630606], [90.35894820402761, 22.699029070241938], [90.35894131876927, 22.69905633589913], [90.35883700095258, 22.69906660939811], [90.3588122937157, 22.6990767043499], [90.35879535114785, 22.699100406996248], [90.35880246057707, 22.699159194149054], [90.35866419958667, 22.699194642517774], [90.35844626439238, 22.69920588747742], [90.35828398307382, 22.699218441770647], [90.35819899738544, 22.699232257126788], [90.35815882608946, 22.6992402352585]]]}
Peskar Bari;6804;Peskar Bari;6801;New Sarkular Road;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.3571809223211, 22.699867701799178], [90.35719481209706, 22.69975950656673], [90.35723130894378, 22.699675762157167], [90.35728793873317, 22.699655915180937], [90.3574418882915, 22.699659156942502], [90.3574907547066, 22.699626180201783], [90.35751895867769, 22.699573529059546], [90.35752150716392, 22.699562766702147], [90.3575346346643, 22.699409156116694], [90.35752476532502, 22.699329100778574], [90.35751702837086, 22.69932613010149], [90.35729801269119, 22.699318252955493], [90.35728892864351, 22.699292576761405], [90.357290021546, 22.699217277670623], [90.35731447872367, 22.699210051954818], [90.35744715234483, 22.699205572518323], [90.35746769994422, 22.69918102533024], [90.35746619154173, 22.699096170569455], [90.35744938449585, 22.699072902004808], [90.35742747118326, 22.699067572617437], [90.35733216937325, 22.69907734692526], [90.35729092845159, 22.69907026789725], [90.35728511606344, 22.69906430494935], [90.35726550947878, 22.69895498929723], [90.35731376414275, 22.698934563417893], [90.3575392046836, 22.698936450270146], [90.35761136694148, 22.698945252916985], [90.3576199961963, 22.699043836390985], [90.35772373486684, 22.699058544344002], [90.35775245547279, 22.698956889422156], [90.35804549839749, 22.698947867755642], [90.35807374450617, 22.69915935228205], [90.35811421307261, 22.699364833521678], [90.35809304787152, 22.699399541244375], [90.35805123727468, 22.699421148124912], [90.35784837671409, 22.69943355373006], [90.3577653374265, 22.69945286235525], [90.35774286219487, 22.699479206667103], [90.35773027349268, 22.699592179776985], [90.35772966192644, 22.699852731435303], [90.35765886031649, 22.699872012649884], [90.35764214158007, 22.69988280667877], [90.35761649228573, 22.699927085838237], [90.35757851814738, 22.699937927359567], [90.35750703979836, 22.699944660579156], [90.35746774797524, 22.699944150762377], [90.35742516741112, 22.699917354215533], [90.35739162445562, 22.699898306174646], [90.35733750898417, 22.69989424387678], [90.35723892564033, 22.699880719357417], [90.3571809223211, 22.699867701799178]]]}
Gaji Bari;6803;Gaji Bari;6801;New Sarkular Road;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35727694616494, 22.698629494969158], [90.35725892918862, 22.69853702786991], [90.35729041041513, 22.698456641153037], [90.35733753591173, 22.698447930601578], [90.35743944905124, 22.698404676346836], [90.35739429628023, 22.698279999870348], [90.35741244992808, 22.698127214675385], [90.35741460308184, 22.698063386982795], [90.35744157874451, 22.69803392518132], [90.357491778989, 22.698018753718582], [90.35754204622435, 22.698029398088494], [90.35756604560338, 22.698044403800928], [90.35766181975562, 22.698018373787644], [90.3576853946295, 22.697869879110808], [90.35774179856378, 22.697862581926405], [90.35779433234616, 22.69785314204156], [90.35803630586675, 22.697872679987878], [90.35807491976573, 22.69786040270812], [90.35808646684066, 22.69784244909566], [90.35809411207488, 22.697810161992287], [90.35812037987617, 22.69780580054783], [90.35818609411999, 22.69781210748279], [90.3581747745236, 22.69791754813913], [90.3581481849573, 22.698095451179967], [90.35805393617193, 22.698113589849715], [90.35803780191307, 22.69815091571961], [90.35798722010658, 22.698316681518897], [90.3580128697767, 22.69837184168706], [90.35803695127258, 22.698418400027037], [90.35803468285009, 22.698437767098817], [90.35801155504033, 22.698460766391392], [90.35798760399234, 22.698464405525556], [90.35794041518238, 22.6984487346359], [90.35790640692414, 22.698448810697105], [90.35787628187008, 22.69845604917726], [90.35784402248349, 22.698534286412794], [90.35782717667352, 22.698595278514386], [90.35755358495331, 22.69860377824193], [90.3573604099339, 22.698625005946354], [90.35727694616494, 22.698629494969158]]]}
Oi Forester Bari;6809;Oi Forester Bari;6807;Forester Bari;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35567421208117, 22.699100149521485], [90.35568807828595, 22.69898239296926], [90.35569602227537, 22.69894084262964], [90.35572975333031, 22.698908198858412], [90.3557545372176, 22.69890276543187], [90.35586952261727, 22.69890788810728], [90.35588171185003, 22.698889036835446], [90.35588023839432, 22.698817329004957], [90.35586250100849, 22.698807806967555], [90.35583672321076, 22.698802485954488], [90.35582667795423, 22.698778604587453], [90.3558140115492, 22.69873739886307], [90.35580719296142, 22.698715900690676], [90.35580266807446, 22.698709636028973], [90.35576238962335, 22.698701060483415], [90.3557324452794, 22.69870351741917], [90.35569770415222, 22.698719132047792], [90.35566716430701, 22.698740414461223], [90.35563143310434, 22.69874676859101], [90.35561886472115, 22.698743509761446], [90.35558371282619, 22.698724763704828], [90.35558234596277, 22.698694289520127], [90.355621512471, 22.69864639508285], [90.35565716804875, 22.69861075908676], [90.35572185501789, 22.698593285128247], [90.35574377436515, 22.698601005107914], [90.35586824943105, 22.698664371968018], [90.35594011565138, 22.69868333510345], [90.35602513568747, 22.698682847185093], [90.35616136143517, 22.698682245268472], [90.35617735493064, 22.69864007939768], [90.35618306063954, 22.698604808737386], [90.35626838258126, 22.698596551315088], [90.35643203747719, 22.69859230254795], [90.35658702103373, 22.698597335619834], [90.35674738808306, 22.69859195843046], [90.35694291535475, 22.698583634217595], [90.3569410332338, 22.698603000413527], [90.35694435809104, 22.69869299043212], [90.35705338112501, 22.698708882222334], [90.35706409802766, 22.698817859185418], [90.35708014451266, 22.69889562992565], [90.35696657394838, 22.69891452818334], [90.35693878793316, 22.6989296494918], [90.3569693925784, 22.69910742475458], [90.35699748991422, 22.699212418836158], [90.35699133629426, 22.69922390633931], [90.3568716591893, 22.69927257825991], [90.35683112270213, 22.699288803649942], [90.35680569064803, 22.69931754479534], [90.3567840813935, 22.699330142416738], [90.35672732748473, 22.69935178226893], [90.35668947111009, 22.699358320650695], [90.35666241797583, 22.6993580223919], [90.3566453914526, 22.699349455006868], [90.35663722566362, 22.69933011120854], [90.356622453856, 22.699296798466982], [90.35659842372728, 22.699269960353707], [90.35657286633128, 22.699250296749653], [90.35653224350906, 22.699233176595154], [90.35649705433052, 22.69922500821329], [90.35642940346925, 22.699217270683572], [90.35632894342406, 22.69922502406973], [90.35625015849462, 22.69924563714056], [90.3561794864166, 22.69926515644955], [90.35618613489302, 22.699146101221793], [90.35617240021936, 22.699065456799847], [90.35615843484433, 22.699045050216778], [90.35611667036694, 22.69903474505085], [90.35603630538719, 22.699042094977784], [90.35593936897364, 22.69906740949976], [90.35586949116376, 22.699095173682306], [90.35581971662654, 22.6991257615812], [90.35573158349706, 22.699118069295565], [90.35568324551436, 22.69910634440655], [90.35567421208117, 22.699100149521485]]]}
Soiyad Manjel;6808;Soiyad Manjel;6807;Forester Bari;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35439492331179, 22.70017925190448], [90.3543998938188, 22.700158444676507], [90.35442359524866, 22.70005763808281], [90.3545005617708, 22.699780662731897], [90.354548344328, 22.699576538773798], [90.35460387348904, 22.699379210187814], [90.35466589199517, 22.699150672864242], [90.3547129584263, 22.698968780878005], [90.35476758629514, 22.698871849782243], [90.35481689509771, 22.69881042746203], [90.35483734415591, 22.69879747412134], [90.35487169278667, 22.698779470178394], [90.35496246989034, 22.69876349240892], [90.35501306915499, 22.698752982056746], [90.35513363494884, 22.698749128993974], [90.3551842739471, 22.698754036388724], [90.35522374633504, 22.698774744998918], [90.35523345032986, 22.698791217014254], [90.35524049719767, 22.698826339816105], [90.35524335959708, 22.698887287906157], [90.35523656977088, 22.698951842977465], [90.35522812869675, 22.698975526380988], [90.35517565346524, 22.699007912853652], [90.35509993704545, 22.699019554660165], [90.35504741925612, 22.69903544763019], [90.35499881409609, 22.69906997679233], [90.35497804692703, 22.699109463969787], [90.35497044893775, 22.69916039571136], [90.35496756237518, 22.699240001445332], [90.35498313903777, 22.69928586200277], [90.35500408734242, 22.699316651309502], [90.3550373376916, 22.699322314432894], [90.35507287353197, 22.69931506447899], [90.35510989420386, 22.69928414655688], [90.3551643924903, 22.699137017842673], [90.35519139473317, 22.69911759591334], [90.35521999828156, 22.69911968375759], [90.35524940064042, 22.69913180937862], [90.355265698519, 22.699157589197103], [90.3552629360383, 22.69928524110085], [90.35527772878699, 22.699326800702213], [90.35530100702188, 22.69936188746281], [90.35531494918254, 22.699373330284235], [90.35534125067306, 22.69938187721699], [90.35537756313218, 22.699376059693158], [90.35541154017524, 22.69936379334837], [90.35542225374463, 22.699322177112805], [90.35541399168523, 22.699115667475766], [90.35546119710243, 22.699137793072474], [90.35551068983018, 22.699147722685655], [90.35558491227503, 22.699156163113965], [90.35563363580128, 22.699167528620176], [90.35565920878747, 22.699193287785366], [90.35563818910875, 22.69943428381036], [90.35559945324574, 22.699698983858184], [90.35550440602681, 22.699707800368913], [90.35543790880973, 22.69969790852642], [90.3554114888381, 22.699643466768116], [90.35539005423894, 22.69972383080661], [90.35534994182417, 22.69975475565792], [90.35532457966494, 22.699810746633933], [90.35530395120801, 22.699904016868278], [90.35528310447265, 22.699912668484945], [90.3552715106217, 22.69991269422479], [90.35525836537555, 22.699910572074867], [90.35522510193063, 22.699899889251327], [90.35517404276538, 22.699882074808816], [90.35511453876839, 22.69988650953183], [90.35504962800091, 22.699892390450913], [90.35500945816698, 22.699901084903157], [90.35499479664833, 22.699910439871704], [90.35498633329966, 22.69992551797782], [90.35498560842512, 22.69994416447251], [90.35499878139221, 22.69995704324869], [90.35501272174096, 22.69996776898828], [90.3550413310088, 22.69997200818279], [90.35509775444234, 22.69997188298857], [90.35514023196893, 22.699958880726612], [90.35511973462725, 22.700103065527472], [90.35508574628446, 22.70011102917038], [90.35504241999888, 22.70009463175003], [90.35497904204276, 22.700095489463482], [90.35497217072995, 22.700128491812286], [90.35497394757887, 22.700218126746435], [90.35497475931217, 22.700233184276843], [90.3550281318145, 22.700248842315673], [90.35504979775219, 22.700258116689184], [90.35505141569088, 22.70028608042804], [90.35499964631475, 22.700292649281675], [90.35483740953373, 22.700323127771007], [90.35480107278846, 22.700319622785287], [90.35480476378702, 22.700252206167267], [90.35476608058141, 22.700237949710793], [90.3547251192357, 22.700239474737156], [90.35454972795301, 22.700264245205897], [90.35451726323925, 22.700263600020666], [90.35448163116082, 22.700233560293114], [90.35444444217627, 22.700199221339627], [90.35439492331179, 22.70017925190448]]]}
Khalifa Bari;6816;Khalifa Bari;6810;Hazrat Kalu Shah Road Poschim;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35790830895698, 22.696768351138832], [90.35787731822354, 22.696739735995358], [90.3578617688429, 22.69670463231862], [90.35785934581608, 22.696664479511913], [90.35787083321323, 22.696623578489493], [90.35792093415712, 22.696570400226058], [90.35796340849882, 22.69655668011913], [90.35799739765568, 22.69654943298189], [90.35800118391327, 22.696519305843754], [90.35800422894381, 22.696501371253277], [90.35804288719056, 22.69650630455184], [90.3580916081041, 22.696516952215863], [90.35813434898083, 22.696605778362102], [90.35816612941974, 22.696640845689036], [90.35820094742502, 22.69665510998779], [90.35827048835009, 22.696647066107378], [90.3583090049036, 22.69659749921196], [90.35832669031696, 22.696562321170774], [90.35832663995868, 22.69654295928271], [90.35832191673893, 22.696509982744963], [90.35848468843436, 22.696439580379366], [90.35867270564387, 22.696417645794487], [90.35878024314745, 22.69640784327682], [90.35882277929532, 22.696417906990103], [90.35884087285663, 22.696440574941963], [90.35886940567615, 22.696514612447277], [90.3588875117116, 22.69654206110612], [90.3589133343431, 22.69656471171705], [90.35893973100835, 22.696560469369842], [90.35905299685682, 22.696524359746956], [90.35923912700997, 22.69651975891487], [90.35926163576099, 22.696506561352923], [90.35926727203137, 22.69644499666502], [90.35927045662095, 22.69643124488687], [90.35934194552085, 22.696429291613963], [90.35940570694225, 22.69642795325513], [90.35943214410035, 22.696439248143058], [90.35946571610701, 22.69646964996391], [90.35947223805142, 22.69650071012887], [90.35943363495115, 22.696516931829198], [90.359396945395, 22.696525978112366], [90.35939185817459, 22.696551088424123], [90.35941969110088, 22.69660361406635], [90.35946352800141, 22.696618455427213], [90.35948482341851, 22.69663394500213], [90.3594951989842, 22.69666081336156], [90.35948173864034, 22.69668594248337], [90.35943862531786, 22.696701576723132], [90.35940839529638, 22.696717779612417], [90.35940071145441, 22.696735127051888], [90.35940346396701, 22.696802648829035], [90.35938480412153, 22.69680986184244], [90.3592972081484, 22.696810058520185], [90.35928100153285, 22.696770056202162], [90.35926676459049, 22.69674439168207], [90.35924806111366, 22.696734872185814], [90.35921713399732, 22.696730758456884], [90.3591482415412, 22.696740474552428], [90.35915160062953, 22.696793652752493], [90.35915557888285, 22.696837268081712], [90.35916921067485, 22.69687787378348], [90.35919502562548, 22.696897536401295], [90.35923113197623, 22.69691179758215], [90.35930840701292, 22.69690564818616], [90.3593628455862, 22.697034008353402], [90.35936562926473, 22.697113481909383], [90.35934131597162, 22.69717568612486], [90.35930726649485, 22.69720922775437], [90.35926351357413, 22.69722665616146], [90.35920295976602, 22.697223206527866], [90.35916168659521, 22.697203578604718], [90.35913778205101, 22.69717554540031], [90.35911511117517, 22.697126593685077], [90.35910904177156, 22.69702202860908], [90.35907717924259, 22.696906167145514], [90.3590331849971, 22.696830969184074], [90.35897199817897, 22.696831704029066], [90.3588735460888, 22.696867780378987], [90.35883882757886, 22.696891761929592], [90.35880108160202, 22.696989851738287], [90.35877804068947, 22.697046077093447], [90.35873495829375, 22.697073662926854], [90.35866480545464, 22.69709413830735], [90.3585945997082, 22.69709429562864], [90.35854883514327, 22.697081251127535], [90.358505589406, 22.697046090045756], [90.35842108312436, 22.696996081547763], [90.35830114891424, 22.696944957138893], [90.35819093982168, 22.696918312169785], [90.35813363612874, 22.696926209114988], [90.35806475125749, 22.696938912691778], [90.3579932620666, 22.696940865397693], [90.35793012273844, 22.696933835508535], [90.35787855838448, 22.696919608600037], [90.35785590817618, 22.696878425357443], [90.357843580468, 22.696843792550062], [90.35785318125535, 22.696820464970962], [90.35789498799595, 22.696797662966663], [90.3579175046861, 22.696787453537702], [90.35790830895698, 22.696768351138832]]]}
Molla Bari;6815;Molla Bari;6810;Hazrat Kalu Shah Road Poschim;6782;15;100;1;{'type': 'Polygon', 'coordinates': [[[90.35811314031093, 22.696446019591058], [90.35808670014995, 22.696433529305523], [90.35808214339627, 22.69641501412906], [90.35809172547539, 22.696384515465333], [90.35812774769721, 22.6963665070844], [90.35819535031959, 22.696356196723055], [90.35822364659688, 22.696339400797115], [90.35823644440681, 22.696307102149238], [90.35824022345838, 22.696274226095166], [90.35822919009657, 22.69624198078871], [90.35821882879328, 22.696220490644745], [90.35819304052019, 22.696210986880264], [90.35812216472777, 22.696200986414034], [90.35806288247946, 22.696190959979077], [90.35803513401318, 22.696170703906507], [90.35802282496117, 22.696143242179918], [90.35801501674395, 22.696112782420897], [90.35800785882637, 22.69608471157732], [90.3580045281515, 22.696042289948217], [90.35800448622504, 22.696026155039895], [90.35800703305895, 22.69601479508218], [90.35803914099495, 22.695977672511468], [90.35808286417112, 22.69594889024483], [90.35810796481175, 22.695941662971762], [90.35812922424599, 22.69594340818011], [90.35813956842638, 22.69595832484995], [90.35816278341866, 22.695969029567873], [90.358200817013, 22.69598149389564], [90.35822145412287, 22.695991606781746], [90.35824080151322, 22.696001124959363], [90.35827116827004, 22.696037510137398], [90.35829373764702, 22.696047618688542], [90.35837870550989, 22.69602770789253], [90.3584063684951, 22.696015096501224], [90.35842243640266, 22.696001913479847], [90.35842818496695, 22.695983375233688], [90.35842876841919, 22.695960067813466], [90.35842940939399, 22.695958871192662], [90.35853632269234, 22.695956838944387], [90.35866968543829, 22.69597088235449], [90.35871738812008, 22.695986312853222], [90.35875676284309, 22.69601909219202], [90.35876781031449, 22.696056715763945], [90.35881935419891, 22.696063173731556], [90.35884802078466, 22.69618860391066], [90.35885225886149, 22.69633201663569], [90.35866490144352, 22.69635992587774], [90.35851934734089, 22.696363837557506], [90.35840537676279, 22.69637664226924], [90.35837327971639, 22.696417948035453], [90.35835979431909, 22.696433515639725], [90.35833083063902, 22.69644134919452], [90.35830443863877, 22.696447384208746], [90.35824454481747, 22.696449908657033], [90.35819623833494, 22.696450016779167], [90.35816338992662, 22.696450090293887], [90.35811314031093, 22.696446019591058]]]}
