City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;1;150105004;10100105004;Fatehabadh paschim charar kul;Foteya Bad, Poschim Para;140;644;160;2;2;4;1;1;3;1;3;3;2;4;4;4;4;4;4;46
Chittagong;1;150105005;10100105005;Fatehabadh paschim charar kul;Poschim Chayar Kul, Dokhin Para;310;1426;170;2;2;3;1;1;2;1;3;2;2;3;4;4;4;4;4;42
Chittagong;1;150106001;10100106001;"Fatehabadh station, 
nandir hat bazar";Modho Foteya Bad, Haji Para;160;736;150;1;1;4;1;1;2;1;2;1;2;3;4;4;4;4;4;39
Chittagong;1;150106002;10100106002;"Fatehabadh station, 
nandir hat bazar";Modho Foteya Bad, Hare Para;350;1610;150;1;1;4;1;1;2;1;2;3;3;3;4;3;4;1;4;38
Chittagong;1;150106003;10100106003;"Fatehabadh station, 
nandir hat bazar";Modho Foteya Bad, Mali Para;250;1150;160;3;3;4;1;1;2;2;3;3;2;4;4;4;4;4;4;48
Chittagong;1;150106004;10100106004;"Fatehabadh station, 
nandir hat bazar";Modho Foteya Bad, Gupto Bari;360;1656;160;1;1;4;1;1;2;1;3;2;2;3;4;4;4;4;4;41
Chittagong;1;150106005;10100106005;"Fatehabadh station, 
nandir hat bazar";Modho Foteya Bad, Somshe Company Ar Bari;70;322;160;2;1;4;1;1;3;1;4;3;2;4;4;4;4;4;4;46
Chittagong;1;150106006;10100106006;"Fatehabadh station, 
nandir hat bazar";Uttor Foteya Bad, Saha Para;450;2070;160;2;1;3;1;1;2;1;3;3;2;4;4;4;4;4;4;43
Chittagong;1;150106007;10100106007;"Fatehabadh station, 
nandir hat bazar";Uttor Foteya Bad, Uttor Para;200;920;160;1;1;3;1;1;2;1;4;3;3;4;4;4;4;4;4;44
Chittagong;1;150106008;10100106008;"Fatehabadh station, 
nandir hat bazar";Uttor Foteya Bad, sodhur Para;150;690;160;2;1;3;1;1;2;1;2;2;2;3;4;4;4;4;4;40
Chittagong;1;150107001;10100107001;"Uttar fatehabadh (fatehabadh
 station paschim side)";Poschim Chorar Kul, Uttor Para;120;552;160;1;1;3;1;1;2;1;3;3;3;3;4;4;4;4;4;42
Chittagong;1;150107002;10100107002;"Uttar fatehabadh (fatehabadh
 station paschim side)";Bramon Para;270;1242;160;1;1;3;1;1;2;1;3;2;2;3;4;4;4;4;4;40
Chittagong;1;150107003;10100107003;"Uttar fatehabadh (fatehabadh
 station paschim side)";Mahamuda Bad, Modho Para;150;690;160;1;1;3;1;1;2;1;3;2;2;3;4;4;4;4;4;40
Chittagong;1;150107004;10100107004;"Uttar fatehabadh (fatehabadh
 station paschim side)";Mahamuda Bad, Uttor Para;220;1012;160;1;1;2;1;1;2;1;2;2;2;3;4;4;4;4;4;38
Chittagong;1;150107005;10100107005;"Uttar fatehabadh (fatehabadh
 station paschim side)";Mahamuda Bad, Poschim Para;250;1150;150;1;1;3;1;1;2;1;2;2;2;3;3;3;3;4;4;36
Chittagong;1;150108001;10100108001;Jangal south pahartali (west side);Balek Sohor Majar;120;552;35;1;1;3;1;1;1;1;2;3;2;1;1;1;2;2;3;26
