City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rajshahi;22;202201003;;Kumarpara;Barek Miyar Bari Bosotee;15;60;35;1;1;3;1;2;1;2;3;2;1;1;2;2;2;2;1;27
Rajshahi;22;202201004;;Kumarpara;Podda Mondirer Goly songlogno Bosotee;25;150;55;1;1;2;1;3;2;2;3;3;1;2;4;3;4;4;4;40
Rajshahi;22;202201005;;Kumarpara;Ghoshpara;10;45;100;1;1;3;1;2;1;2;2;1;1;1;4;3;4;4;4;35
Rajshahi;22;202202001;;Sagorpara;Sagorpara;7;31;105;3;1;4;4;4;3;4;4;3;1;3;4;3;4;4;4;53
Rajshahi;22;202202002;;Sagorpara;Sagorpara Baitul Aman Jame Masjeed er Pasher Bosotee;11;45;85;2;1;4;1;4;4;4;4;2;1;3;4;3;3;4;4;48
Rajshahi;22;202202003;;Sagorpara;Ali Hossain er Bari songlogno Bosotee;7;25;65;2;2;4;4;4;3;4;4;3;1;3;4;3;4;4;4;53
Rajshahi;22;202203001;;Ghoramara;Rajshahi B.B Hindu Academy ar Opor Pashe;5;20;85;2;2;4;2;4;2;2;3;2;1;4;1;2;1;1;1;34
Rajshahi;22;202204001;;Kansaman Chak;Borendra College back side;8;35;40;2;1;4;4;4;2;2;3;3;1;4;2;1;2;1;1;37
Rajshahi;22;202205001;;Rampur Bazar;Kakolir Mathy;6;25;75;2;1;4;3;3;2;3;4;3;1;3;2;1;2;2;1;37
Rajshahi;23;202301001;;Tikapara;Monir Bosotee;60;260;25;2;2;3;3;3;2;3;3;2;2;3;4;2;4;4;4;46
Rajshahi;23;202301002;;Tikapara;Banar Bari;45;200;45;2;1;4;3;3;2;2;3;2;3;3;4;2;4;4;4;46
Rajshahi;23;202301003;;Tikapara;Saidar Bosoti;25;120;20;2;2;2;3;2;2;2;2;2;2;2;4;2;4;4;4;41
Rajshahi;23;202302001;;Ramchandrapur;Monir Ar Bosotee;40;180;45;3;3;3;2;3;2;2;3;3;3;3;4;2;4;4;4;48
Rajshahi;23;202302002;;Ramchandrapur;Mohoromi Bosotee;90;420;38;3;3;3;2;2;2;2;2;2;3;3;4;2;4;4;4;45
Rajshahi;23;202303001;;Bospara;Cheru Dalim Er Bosotee;60;250;40;3;3;2;2;3;2;3;3;2;2;3;4;2;4;4;4;46
Rajshahi;23;202303002;;Bospara;Piyaler Bari;25;110;35;2;3;2;3;3;2;2;3;2;2;3;4;2;4;4;4;45
Rajshahi;23;202304001;;Shekherchar(Poschim);Mohodar Para;50;260;30;3;1;4;3;3;2;3;3;2;2;4;2;2;3;2;2;41
Rajshahi;23;202304002;;Shekherchar(Poschim);House Of Aitul;45;210;25;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;36
Rajshahi;23;202304003;;Shekherchar(Poschim);Poschim Math Masjeed Mor;150;725;30;2;2;2;2;3;2;2;3;3;2;2;2;2;2;2;2;35
Rajshahi;23;202304004;;Shekherchar(Poschim);Madrasa Math;160;750;30;2;2;3;2;3;2;2;3;2;2;3;2;2;2;2;2;36
Rajshahi;23;202305001;;Shekherchar(Purbo);Ponchoboti Sosaner Mor;150;735;20;2;2;3;2;3;2;2;3;2;2;2;2;2;2;2;2;35
