City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Narayanganj;1;670108002;;Pinadi Purba CI Khola;Chan Mian Bari;68;300;11;2;3;4;1;1;2;1;3;3;1;2;4;4;4;;;35
Narayanganj;1;670108003;;Pinadi Purba CI Khola;DND Road;65;320;11;3;2;3;1;1;1;1;1;3;1;1;1;1;1;;;21
Narayanganj;1;670108004;;Pinadi Purba CI Khola;Kalam Bari;12;45;11;2;1;4;1;1;3;1;3;4;1;4;4;4;4;;;37
Narayanganj;1;670108005;;Pinadi Purba CI Khola;Karim Mistrier Bari;14;60;11;2;3;4;1;1;3;2;4;4;1;3;4;4;4;;;40
Narayanganj;1;670108006;;Pinadi Purba CI Khola;Salim Bari;25;120;11;2;2;4;1;1;4;3;4;4;1;4;4;4;4;;;42
Narayanganj;1;670108007;;Pinadi Purba CI Khola;Rakmot Ullah;30;120;11;2;1;3;1;1;3;1;3;4;1;3;4;4;4;;;35
Narayanganj;1;670108008;;Pinadi Purba CI Khola;Mohit Vila;38;180;11;2;3;4;1;1;2;1;3;3;1;2;4;4;4;;;35
Narayanganj;1;670108009;;Pinadi Purba CI Khola;Raber Barir Side;25;100;11;2;1;4;1;1;2;1;3;3;1;2;4;4;4;;;33
Narayanganj;1;670108010;;Pinadi Purba CI Khola;Sanower Monjil side;10;50;11;2;1;4;1;1;2;1;3;4;1;3;4;4;4;;;35
Narayanganj;1;670108011;;Pinadi Purba CI Khola;Boga Siddiker Bari;54;220;11;2;1;4;1;1;3;1;4;4;1;3;4;4;4;;;37
Narayanganj;1;670108012;;Pinadi Purba CI Khola;Monju Mistry;40;180;11;2;3;4;1;1;3;1;3;4;1;3;4;4;4;;;38
Narayanganj;1;670108013;;Pinadi Purba CI Khola;Salem Bari;22;110;11;1;2;4;1;1;3;4;4;4;1;3;4;4;4;;;40
Narayanganj;1;670108014;;Pinadi Purba CI Khola;Mohit Vila;58;240;11;1;2;4;1;1;3;1;4;4;1;4;4;4;4;;;38
Narayanganj;1;670108015;;Pinadi Purba CI Khola;Adbdur Rashed Mistry Bari;28;115;11;2;3;4;1;1;3;1;4;4;1;3;4;4;4;;;39
Narayanganj;1;670108016;;Pinadi Purba CI Khola;Shafiq Ullah;25;120;11;2;1;4;1;1;3;2;4;4;1;3;4;4;4;;;38
Narayanganj;1;670108017;;Pinadi Purba CI Khola;Jazia Liems Side;41;170;11;2;1;4;1;1;3;1;4;4;1;3;4;4;4;;;37
Narayanganj;1;670108018;;Pinadi Purba CI Khola;Awel Mistry Bari;15;60;11;1;2;4;2;1;3;1;4;4;1;4;4;4;4;;;39
Narayanganj;2;670201001;;Mijmiji Dhakin Para;Shaheda Begum Bari;15;55;11;1;2;2;1;1;2;2;2;1;1;2;3;1;4;;;25
Narayanganj;2;670201002;;Mijmiji Dhakin Para;Halema Bari;15;45;11;1;1;2;1;1;1;3;2;1;2;3;3;1;4;;;26
Narayanganj;2;670201003;;Mijmiji Dhakin Para;Joshna Bari;10;52;11;3;1;3;1;1;1;1;2;1;1;2;4;3;4;;;28
Narayanganj;2;670201004;;Mijmiji Dhakin Para;Billal Bari;19;70;11;2;1;2;1;1;2;1;3;1;2;2;4;2;4;;;28
Narayanganj;2;670201005;;Mijmiji Dhakin Para;Rokeya Begum Bari;4;15;11;1;1;1;1;1;1;1;3;1;2;3;4;2;4;;;26
Narayanganj;2;670201006;;Mijmiji Dhakin Para;Hosna;14;52;11;1;1;3;1;1;2;1;2;1;3;3;4;2;4;;;29
Narayanganj;2;670201007;;Mijmiji Dhakin Para;Aysha Bari;9;35;11;1;1;2;1;1;2;1;2;1;2;1;1;1;4;;;21
Narayanganj;2;670201008;;Mijmiji Dhakin Para;Aleya Begum bari;15;70;11;3;1;3;1;1;2;1;2;1;2;2;4;4;4;;;31
Narayanganj;2;670202001;;Mijmiji Dhakin Para Hazra Market;Marium bari;10;35;11;3;1;1;2;1;1;1;2;1;1;3;4;1;4;;;26
Narayanganj;2;670202002;;Mijmiji Dhakin Para Hazra Market;Alamin Bari;5;26;11;1;1;3;1;2;3;1;2;1;1;2;4;2;4;;;28
Narayanganj;2;670202003;;Mijmiji Dhakin Para Hazra Market;Khadija Bari;8;30;11;1;1;3;1;1;2;1;2;1;1;2;4;1;2;;;23
Narayanganj;2;670202004;;Mijmiji Dhakin Para Hazra Market;Shirin Khanom Bari;20;70;11;2;1;3;1;1;2;1;2;1;1;2;4;2;4;;;27
Narayanganj;2;670203001;;Mijmiji Paschim Para;Hazi Dudu Mian;9;60;11;3;4;4;2;1;3;1;4;3;4;4;4;4;4;;;45
Narayanganj;2;670203002;;Mijmiji Paschim Para;Ismail Bhuian;8;45;11;2;1;3;1;1;2;1;3;4;2;3;4;4;4;;;35
Narayanganj;2;670203003;;Mijmiji Paschim Para;Amjad;8;45;11;1;1;3;2;1;1;1;3;3;4;1;4;1;4;;;30
Narayanganj;2;670203004;;Mijmiji Paschim Para;Motalib;8;36;11;2;1;3;1;1;1;1;2;3;1;4;4;2;4;;;30
Narayanganj;2;670203005;;Mijmiji Paschim Para;Aminul Bari;5;29;11;2;1;3;2;1;3;1;4;4;4;3;4;4;4;;;40
Narayanganj;2;670203006;;Mijmiji Paschim Para;Hossain Mian;6;27;11;2;1;3;1;1;1;1;2;4;1;1;3;1;4;;;26
Narayanganj;2;670203007;;Mijmiji Paschim Para;Mostofa Mian;7;40;11;3;1;2;2;1;2;1;2;2;2;2;2;2;3;;;27
Narayanganj;2;670203008;;Mijmiji Paschim Para;Hazi Abdul Halim Munsi;6;34;11;1;1;3;1;1;2;1;3;2;1;1;3;1;2;;;23
Narayanganj;2;670203009;;Mijmiji Paschim Para;Ali Mian;10;49;11;2;1;3;2;1;2;1;3;3;3;1;3;1;2;;;28
Narayanganj;2;670203010;;Mijmiji Paschim Para;Muslim Talukder;13;60;11;1;1;2;1;1;2;1;3;3;2;1;2;1;2;;;23
Narayanganj;2;670203011;;Mijmiji Paschim Para;Akter Bhuian;11;60;11;1;1;4;2;1;2;1;3;4;1;2;3;1;3;;;29
Narayanganj;2;670203012;;Mijmiji Paschim Para;Nurul Haque;9;40;11;2;1;3;1;1;2;1;2;2;2;1;3;4;3;;;28
Narayanganj;2;670203013;;Mijmiji Paschim Para;Abdul Kasim Mian;6;30;11;2;1;3;1;1;2;1;2;1;1;2;2;1;3;;;23
Narayanganj;2;670203014;;Mijmiji Paschim Para;Kabir Hossain;6;26;11;3;2;2;1;1;2;1;1;4;3;3;1;2;2;;;28
Narayanganj;2;670203015;;Mijmiji Paschim Para;Mokteer Hossain;6;35;11;2;1;3;2;1;3;1;3;3;4;3;2;2;4;;;34
Narayanganj;2;670204001;;Chowdhuri para and Pinadi;Asad Mian;7;30;11;3;1;3;1;1;1;3;4;2;4;2;4;3;3;;;35
Narayanganj;2;670204002;;Chowdhuri para and Pinadi;Amir Hossain;13;60;11;1;1;1;1;1;1;3;1;2;3;2;2;3;3;;;25
Narayanganj;2;670204003;;Chowdhuri para and Pinadi;Habibur Rahman;6;25;11;1;1;2;2;1;1;3;2;2;4;1;2;2;1;;;25
Narayanganj;2;670204004;;Chowdhuri para and Pinadi;Anower ( santir Ma);6;30;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;14
Narayanganj;2;670204005;;Chowdhuri para and Pinadi;Sukkur Ali;5;20;11;4;4;4;2;1;1;1;2;2;4;3;3;3;4;;;38
Narayanganj;2;670204006;;Chowdhuri para and Pinadi;Poritos Sarker;5;20;11;1;1;2;1;1;1;1;2;3;3;2;2;2;1;;;23
Narayanganj;2;670204007;;Chowdhuri para and Pinadi;Rawson Ara;5;15;11;2;1;4;2;1;1;3;3;4;3;3;4;4;2;;;37
Narayanganj;2;670204008;;Chowdhuri para and Pinadi;Tajuddin Bhuian;6;36;11;4;3;4;2;1;1;2;3;3;4;3;4;4;4;;;42
Narayanganj;2;670204009;;Chowdhuri para and Pinadi;Kamal Hossain;6;38;11;4;2;3;2;1;1;2;2;2;3;1;3;3;4;;;33
Narayanganj;2;670205001;;Kanda Para;Joynal Mian;12;55;11;2;4;4;1;1;1;4;2;1;1;2;4;2;4;;;33
Narayanganj;2;670205002;;Kanda Para;Ali Hossain;13;58;11;4;4;4;1;1;4;4;3;1;2;3;4;4;4;;;43
Narayanganj;2;670205003;;Kanda Para;Nazimuddin;10;46;11;4;4;4;1;1;4;4;4;1;2;2;4;2;4;;;41
Narayanganj;2;670205004;;Kanda Para;Farid Uddin;5;21;11;2;4;4;1;4;4;1;1;1;1;1;4;4;4;;;36
Narayanganj;2;670205005;;Kanda Para;Prottasa School;15;72;11;1;1;4;1;1;1;1;4;1;2;2;4;2;4;;;29
Narayanganj;2;670206001;;Saheb Para;Nazmuler Bari;6;30;11;3;2;4;4;1;4;1;4;3;3;4;4;2;4;;;43
Narayanganj;2;670206002;;Saheb Para;Dud Mian;7;32;11;3;1;4;1;1;3;1;4;3;3;4;1;2;4;;;35
Narayanganj;2;670206003;;Saheb Para;Makarer bari;55;176;11;4;4;4;3;1;4;1;3;3;3;4;4;1;4;;;43
Narayanganj;2;670206004;;Saheb Para;Kamruler Bari;18;62;11;4;4;4;3;1;4;1;3;3;3;4;4;3;4;;;45
Narayanganj;2;670206005;;Saheb Para;Rahimer Bari;14;65;11;4;4;4;2;1;1;1;2;3;3;4;4;2;4;;;39
Narayanganj;2;670206006;;Saheb Para;Satter Bari;14;32;11;4;3;4;4;1;3;1;3;4;3;4;4;3;4;;;45
Narayanganj;2;670206007;;Saheb Para;Jamal Mian;12;35;11;4;2;4;4;1;4;1;3;3;4;3;4;3;4;;;44
Narayanganj;2;670206008;;Saheb Para;Rahima Begum;22;68;11;2;1;4;1;3;2;1;3;3;3;4;4;2;4;;;37
Narayanganj;2;670206009;;Saheb Para;Matin;80;320;11;3;1;4;1;1;2;1;3;2;2;3;1;1;2;;;27
Narayanganj;3;670301001;;Madani Nagor;Ikra commarce Clooege Purba side;50;210;11;2;1;4;2;1;2;1;4;4;3;4;4;1;4;;;37
Narayanganj;3;670301002;;Madani Nagor;M.n madrasher Uttor;30;100;11;2;1;4;2;1;3;1;4;4;3;4;4;1;4;;;38
Narayanganj;3;670301003;;Madani Nagor;Adresha S. Academi;60;300;11;2;1;4;2;1;1;2;4;4;1;3;4;1;4;;;34
Narayanganj;3;670301004;;Madani Nagor;Al Amin Bidda pith;50;280;11;4;4;4;4;1;2;3;4;4;1;3;4;1;4;;;43
Narayanganj;3;670301005;;Madani Nagor;Datch bangla dhakin Side;85;350;11;3;3;4;2;1;3;1;4;4;3;3;4;2;4;;;41
Narayanganj;3;670302001;;Mukti Nagor;Sadek Mian;100;335;11;4;3;4;4;1;3;4;4;4;4;4;4;4;4;;;51
Narayanganj;3;670302002;;Mukti Nagor;Chandu Mian;170;604;11;4;4;4;1;4;4;4;4;4;1;4;4;4;4;;;50
Narayanganj;3;670302003;;Mukti Nagor;Adam Ali;140;573;11;4;4;4;1;1;4;1;4;2;2;4;4;4;4;;;43
Narayanganj;3;670302004;;Mukti Nagor;Suman;80;232;11;4;4;4;2;2;4;4;3;4;2;4;4;4;4;;;49
Narayanganj;3;670302005;;Mukti Nagor;Chora Zahid;105;408;11;4;3;4;4;4;2;4;3;3;4;2;4;3;4;;;48
Narayanganj;3;670303001;;Nimai Kashari;Ratan Shaheb Bari;12;36;11;2;3;4;3;4;3;2;4;3;2;2;2;2;1;;;37
Narayanganj;3;670303002;;Nimai Kashari;Pukur Pae;25;100;11;1;1;4;1;4;1;1;4;2;1;1;2;2;2;;;27
Narayanganj;3;670303003;;Nimai Kashari;Liakat Mian;60;150;11;3;1;4;1;1;2;1;3;4;2;1;4;2;4;;;33
Narayanganj;3;670303004;;Nimai Kashari;Mad. Nagor madrasa Paschim Paer;100;500;11;2;1;3;2;2;2;1;3;4;1;1;4;1;4;;;31
Narayanganj;3;670304001;;Bug Mara;Bagmara Bazar Purba Side;40;190;11;2;4;4;4;1;2;1;4;4;1;1;4;1;4;;;37
Narayanganj;3;670304002;;Bug Mara;London Menson;60;260;11;2;4;4;1;1;2;1;4;4;1;1;4;1;4;;;34
Narayanganj;3;670304003;;Bug Mara;College Road;38;180;11;2;4;4;1;1;2;1;4;4;1;1;4;2;4;;;35
Narayanganj;3;670305001;;Saner Per;Bhuian Bari;70;320;11;1;1;4;1;1;1;2;4;4;1;1;4;1;4;;;30
Narayanganj;3;670305002;;Saner Per;Lithi Garments Paschim Per;180;800;11;3;1;4;2;1;1;1;4;4;1;1;1;1;1;;;26
Narayanganj;3;670305003;;Saner Per;Lithi Gar. Uttor Side;200;1000;11;2;1;4;2;1;1;1;4;4;2;1;4;1;4;;;32
Narayanganj;4;670401001;;Uttor Azimpur-Baganbari-Awlabon;Ajir Alir Bari;35;175;50;1;2;3;1;1;2;1;3;3;2;3;3;1;3;;;29
Narayanganj;4;670401002;;Uttor Azimpur-Baganbari-Awlabon;Jamal Uddiner Bari;30;152;45;1;2;3;1;1;2;1;2;3;2;3;3;1;3;;;28
Narayanganj;4;670401003;;Uttor Azimpur-Baganbari-Awlabon;Gias Uddiner Bari;45;218;50;1;1;3;1;1;1;1;3;3;2;3;4;1;3;;;28
Narayanganj;4;670401004;;Uttor Azimpur-Baganbari-Awlabon;Awlabon;280;1375;50;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
Narayanganj;4;670401005;;Uttor Azimpur-Baganbari-Awlabon;Sukur Alir Bari;120;610;50;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
Narayanganj;4;670401006;;Uttor Azimpur-Baganbari-Awlabon;Nasir  Alir Bari;162;780;45;1;2;3;1;1;2;1;3;3;3;3;4;1;4;;;32
Narayanganj;4;670402001;;Konapara;Monirer Bari;22;98;45;1;2;3;1;1;2;1;2;2;2;3;4;2;3;;;29
Narayanganj;4;670402002;;Konapara;Asrafer Bari;15;70;50;1;2;3;1;1;2;1;3;3;2;3;4;1;3;;;30
Narayanganj;4;670402003;;Konapara;Billaler Bari;20;91;45;1;2;3;1;1;1;1;3;3;2;3;4;2;4;;;31
Narayanganj;4;670403001;;Nawabpara;Nearby Kayemer Bari;30;138;50;1;1;3;1;1;3;1;3;3;2;3;4;2;3;;;31
Narayanganj;4;670403002;;Nawabpara;Ruhul Aminer Barir Pase;46;205;50;1;2;3;1;1;2;1;2;3;2;3;4;1;3;;;29
