City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Faridpur;2;2400208001;12400208001;Wabda Coloni;Shorno Kutirer Pichone;35;200;90;1;1;4;1;4;3;1;4;3;4;3;1;4;4;4;4;46
Faridpur;2;2400209002;12400209002;Boro Angina;Bor Agina (Dokhin Polli)-2;5;22;40;1;1;4;1;1;2;1;4;3;4;1;1;4;1;4;4;37
Faridpur;2;2400209001;12400209001;Boro Angina;Bor Agina (Dokhin Polli);7;45;40;4;3;4;4;3;3;4;4;3;4;3;4;4;3;2;3;55
Faridpur;2;2400209003;12400209003;Boro Angina;Bor Agina (Bagan Bari);7;35;40;2;1;4;1;2;3;4;4;3;4;3;1;1;1;2;2;38
Faridpur;2;2400209004;12400209004;Boro Angina;Bagan Bari (Mandirer Pichone);9;40;40;1;1;4;1;3;3;3;4;3;4;4;2;2;1;2;2;40
Faridpur;2;2400210006;12400210006;Molla Bari Sarak;Behari Colony(Colony Para);7;30;66;2;1;4;1;1;1;1;4;3;4;3;1;1;1;2;2;32
Faridpur;2;2400210001;12400210001;Molla Bari Sarak;Behari Colony Plot-1;7;25;66;1;1;4;1;4;1;4;4;3;4;3;1;1;1;2;2;37
Faridpur;2;2400210002;12400210002;Molla Bari Sarak;Behari Colony Plot-2;5;30;65;2;2;4;1;1;2;1;4;3;4;1;1;1;1;2;2;32
Faridpur;2;2400210003;12400210003;Molla Bari Sarak;Behari Colony(Dokhin);25;150;70;2;1;4;1;1;1;3;4;3;4;2;1;1;1;2;2;33
Faridpur;2;2400210004;12400210004;Molla Bari Sarak;Behari Colony;20;100;65;3;1;4;1;1;2;1;4;3;4;2;1;1;1;2;2;33
Faridpur;2;2400210005;12400210005;Molla Bari Sarak;Behari Colony-2;25;113;65;2;1;4;1;2;3;4;4;3;4;3;1;1;1;2;2;38
Faridpur;2;2400210007;12400210007;Molla Bari Sarak;Molla Bari Sarak (Sorno Kutirer Piche);5;25;50;4;3;4;2;3;4;4;4;3;4;3;4;4;4;4;4;58
