City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Saidpur;11;11103001;13201103001;Notun Babu Para;Notun Babupara Haji Colony;6;32;68;2;1;4;1;1;2;1;3;2;1;3;4;1;4;4;4;38
Saidpur;11;11103002;13201103002;Notun Babu Para;Kachary Math;150;765;40;1;1;4;2;3;4;4;4;3;3;1;3;3;3;2;4;45
Saidpur;11;11103003;13201103003;Notun Babu Para;Durga Mil Camp;135;877;47;3;1;4;3;1;2;2;3;1;1;1;1;1;1;2;1;28
Saidpur;11;11103004;13201103004;Notun Babu Para;Kobi Ahamed Sadi Road;5;24;14;2;2;4;2;1;1;3;4;1;1;3;4;1;4;1;3;37
Saidpur;11;11103005;13201103005;Notun Babu Para;Kuli Moholla;62;395;75;2;1;4;4;1;2;3;3;1;1;3;1;2;1;2;1;32
Saidpur;11;11104001;13201104001;Noyabazar;Dhormoshala Camp;56;325;47;2;1;4;1;1;2;3;3;1;1;3;1;1;1;2;1;28
Saidpur;11;11104002;13201104002;Noyabazar;Noyabazar Eid Gha Math;100;620;66;2;1;4;2;1;3;2;4;2;2;3;3;4;4;4;4;45
Saidpur;11;11104003;13201104003;Noyabazar;Noyabazarer Pashe;5;24;40;3;1;4;2;4;3;2;4;2;1;4;3;2;4;1;3;43
Saidpur;11;11104004;13201104004;Noyabazar;Surki Moholla;150;929;47;2;1;4;2;1;1;4;4;1;1;1;1;1;1;3;1;29
Saidpur;11;11105001;13201105001;Kundo Dangapara;Muchi Para;30;150;80;1;1;4;1;2;2;2;4;3;2;2;4;3;4;4;4;43
Saidpur;11;11105002;13201105002;Kundo Dangapara;Dangapara;30;150;100;1;1;4;1;3;3;1;4;2;2;4;4;3;4;4;4;45
Saidpur;11;11106001;13201106001;Kundopara (East);Purbo Para-1;5;30;48;1;1;4;1;3;3;1;4;4;3;3;4;2;4;4;4;46
Saidpur;11;11106002;13201106002;Kundopara (East);Purbo Para-2;19;115;15;1;1;4;1;2;1;1;4;3;1;4;4;1;4;4;4;40
Saidpur;11;11106003;13201106003;Kundopara (East);Purbo Para-3;50;200;4;1;1;1;1;2;2;1;4;3;1;3;4;2;2;2;2;32
Saidpur;11;11106004;13201106004;Kundopara (East);Purbo Para-4;25;154;60;1;1;4;1;2;2;3;4;2;3;4;4;1;4;4;4;44
Saidpur;11;11106005;13201106005;Kundopara (East);Purbo Para-5;32;192;38;1;1;4;1;3;2;3;3;3;3;3;4;2;4;4;4;45
Saidpur;11;11107001;13201107001;Kundopara (Wast);Poschimpara-1;100;500;200;2;1;4;1;3;3;4;4;2;2;3;4;2;4;4;4;47
Saidpur;11;11107002;13201107002;Kundopara (Wast);Poschimpara-2;60;360;200;1;1;4;4;3;3;1;4;3;3;3;4;3;4;4;4;49
Saidpur;12;11201001;13201201001;Dorarpar Too Old Post Office;Notun Babu Para-1;58;247;40;3;1;3;2;1;2;1;2;4;2;3;4;3;4;4;4;43
Saidpur;12;11202001;13201202001;GRP Police Laine;Police Lain Mahala;88;393;40;2;2;3;2;2;2;4;3;3;2;3;2;2;2;3;3;40
